Requested report - WIN WAVES
ORGANIZATION ID = 21FLBBAP PROJECT ID - PROJECT NAME = JTDIEOFF - Julia Tuttle Die-Off Monitoring DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate-Nitrite (N) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Chlorophyll a, free of pheophytin - ug/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L | Ammonia- Un-ionized (NH3) - mg/L
Report Run on APRIL 30, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-12/11/23-FP1"|"Field"|"12/11/2023 12:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.106"|"m"|""|""|""|"14530262"|"pH"|"8"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23-FP1"|"Field"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525924"|"Temperature, Water"|"31.334"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-12/11/23-FP1"|"Field"|"12/11/2023 12:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.106"|"m"|""|""|""|"14530261"|"Dissolved Oxygen"|"7.13"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23-FP1"|"Field"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525921"|"Dissolved Oxygen"|"8.58"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23-FP1"|"Field"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525922"|"pH"|"7.91"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-12/11/23-FP1"|"Field"|"12/11/2023 12:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.106"|"m"|""|""|""|"14530264"|"Temperature, Water"|"23.644"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"RB1A"|"25.7524"|""|"-80.1954"|""|"3226H3"|"RB1A-09/25/23-FP1"|"Field"|"09/25/2023 12:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.879"|"m"|""|""|""|"14856066"|"pH"|"7.86"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"RB1A"|"25.7524"|""|"-80.1954"|""|"3226H3"|"RB1A-09/25/23-FP1"|"Field"|"09/25/2023 12:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.879"|"m"|""|""|""|"14856065"|"Dissolved Oxygen"|"5.49"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-01/08/24"|"Sample"|"01/08/2024 10:35:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.5"|"m"|""|""|""|"14858046"|"Ammonia (N)"|"0.02"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA5"|"25.7633"|""|"-80.1609"|""|"3226H3"|"CWA5-08/28/23-FP1"|"Field"|"08/28/2023 10:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.104"|"m"|""|""|""|"14525269"|"pH"|"8.01"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"CWA5"|"25.7633"|""|"-80.1609"|""|"3226H3"|"CWA5-08/28/23-FP1"|"Field"|"08/28/2023 10:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.104"|"m"|""|""|""|"14525271"|"Temperature, Water"|"31.124"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-09/06/23-FP1"|"Field"|"09/06/2023 08:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.105"|"m"|""|""|""|"14524539"|"Temperature, Water"|"28.893"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRDW"|"25.7773"|""|"-80.204"|""|"3288B"|"MRDW-10/23/23"|"Sample"|"10/23/2023 08:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.958"|"m"|""|""|""|"14526949"|"Nitrate-Nitrite (N)"|"0.11"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-01/08/24"|"Sample"|"01/08/2024 10:35:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.5"|"m"|""|""|""|"14858047"|"Nitrogen- Total Kjeldahl"|"0.4"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"MRMO"|"25.7699"|""|"-80.1865"|""|"3226H3"|"MRMO-11/27/23-FP1"|"Field"|"11/27/2023 14:35:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.268"|"m"|""|""|""|"14528000"|"pH"|"7.96"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-01/08/24-FP1"|"Field"|"01/08/2024 10:35:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.5"|"m"|""|""|""|"14858014"|"pH"|"7.97"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRMO"|"25.7699"|""|"-80.1865"|""|"3226H3"|"MRMO-11/27/23-FP1"|"Field"|"11/27/2023 14:35:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.268"|"m"|""|""|""|"14528002"|"Temperature, Water"|"26.551"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4 - REP-11/27/23"|"Field Replicate"|"11/27/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.656"|"m"|""|""|""|"14528430"|"Nitrogen- Total Kjeldahl"|"0.4"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-02/05/24"|"Sample"|"02/05/2024 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.152"|"m"|""|""|""|"14856611"|"Nitrogen- Total Kjeldahl"|"0.69"|""|"mg/L"|"0.16"|"0.4"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB-08/28/23"|"Sample"|"08/28/2023 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.187"|"m"|""|""|""|"14525160"|"Chlorophyll a, free of pheophytin"|"6.4"|""|"ug/L"|"0.24"|"0.72"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-02/05/24"|"Sample"|"02/05/2024 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.152"|"m"|""|""|""|"14856613"|"Phosphorus- Total"|"0.016"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-02/05/24"|"Sample"|"02/05/2024 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.152"|"m"|""|""|""|"14856610"|"Ammonia (N)"|"0.092"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-02/05/24"|"Sample"|"02/05/2024 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.152"|"m"|""|""|""|"14856612"|"Nitrate-Nitrite (N)"|"0.26"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA5"|"25.7633"|""|"-80.1609"|""|"3226H3"|"CWA5-08/28/23-FP1"|"Field"|"08/28/2023 10:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.104"|"m"|""|""|""|"14525268"|"Dissolved Oxygen"|"5.93"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB- REP-01/25/24-FP1"|"Field"|"01/25/2024 13:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.277"|"m"|""|""|""|"14857609"|"Dissolved Oxygen"|"3.56"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB- REP-01/25/24-FP1"|"Field"|"01/25/2024 13:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.277"|"m"|""|""|""|"14857610"|"pH"|"7.38"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRDW"|"25.7773"|""|"-80.204"|""|"3288B"|"MRDW-12/11/23-FP1"|"Field"|"12/11/2023 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.413"|"m"|""|""|""|"14530248"|"pH"|"7.61"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB- REP-01/25/24-FP1"|"Field"|"01/25/2024 13:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.277"|"m"|""|""|""|"14857612"|"Temperature, Water"|"23.557"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-09/25/23-FP1"|"Field"|"09/25/2023 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.871"|"m"|""|""|""|"14855888"|"Temperature, Water"|"29.503"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB-08/28/23"|"Sample"|"08/28/2023 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.187"|"m"|""|""|""|"14525218"|"Nitrate-Nitrite (N)"|"0.19"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-02/05/24"|"Sample"|"02/05/2024 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.152"|"m"|""|""|""|"14856593"|"Chlorophyll a, free of pheophytin"|"4.4"|""|"ug/L"|"0.14"|"0.42"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-09/25/23-FP1"|"Field"|"09/25/2023 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.871"|"m"|""|""|""|"14855885"|"Dissolved Oxygen"|"5.69"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-09/25/23-FP1"|"Field"|"09/25/2023 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.871"|"m"|""|""|""|"14855886"|"pH"|"7.94"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB-08/28/23"|"Sample"|"08/28/2023 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.187"|"m"|""|""|""|"14525216"|"Ammonia (N)"|"0.27"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-11/27/23"|"Sample"|"11/27/2023 14:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.358"|"m"|""|""|""|"14528733"|"Ammonia (N)"|"0.027"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-11/27/23"|"Sample"|"11/27/2023 14:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.358"|"m"|""|""|""|"14528734"|"Nitrogen- Total Kjeldahl"|"0.38"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23"|"Sample"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525700"|"Nitrogen- Total Kjeldahl"|"0.37"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23"|"Sample"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525702"|"Phosphorus- Total"|"0.007"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23"|"Sample"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525699"|"Ammonia (N)"|"0.024"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23"|"Sample"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525701"|"Nitrate-Nitrite (N)"|"0.01"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-11/27/23"|"Sample"|"11/27/2023 14:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.358"|"m"|""|""|""|"14528735"|"Nitrate-Nitrite (N)"|"0.049"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-11/27/23"|"Sample"|"11/27/2023 14:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.358"|"m"|""|""|""|"14528736"|"Phosphorus- Total"|"0.007"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-11/27/23"|"Sample"|"11/27/2023 14:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.358"|"m"|""|""|""|"14528644"|"Chlorophyll a, free of pheophytin"|"1.7"|""|"ug/L"|"0.075"|"0.22"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB-08/28/23"|"Sample"|"08/28/2023 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.187"|"m"|""|""|""|"14525217"|"Nitrogen- Total Kjeldahl"|"1"|""|"mg/L"|"0.08"|"0.2"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCB-08/28/23"|"Sample"|"08/28/2023 12:00:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"3.187"|"m"|""|""|""|"14525219"|"Phosphorus- Total"|"0.015"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4 - REP-11/27/23"|"Field Replicate"|"11/27/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.656"|"m"|""|""|""|"14528369"|"Chlorophyll a, free of pheophytin"|"1.1"|""|"ug/L"|"0.15"|"0.45"|"A"|"Total"|"E31780"|""|""
"21FLBBAP"|"JFK03"|"25.8628"|""|"-80.1697"|""|"3226H5"|"JFK03.-10/10/23"|"Sample"|"10/10/2023 13:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.822"|"m"|""|""|""|"14525952"|"Chlorophyll a, free of pheophytin"|"2.7"|""|"ug/L"|"0.15"|"0.45"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4 - REP-11/27/23"|"Field Replicate"|"11/27/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.656"|"m"|""|""|""|"14528432"|"Phosphorus- Total"|"0.007"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4 - REP-11/27/23"|"Field Replicate"|"11/27/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.656"|"m"|""|""|""|"14528429"|"Ammonia (N)"|"0.019"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4 - REP-11/27/23"|"Field Replicate"|"11/27/2023 13:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.656"|"m"|""|""|""|"14528431"|"Nitrate-Nitrite (N)"|"0.035"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"DM08"|"25.8398"|""|"-80.1704"|""|"3226H6"|"DM08-02/05/24"|"Sample"|"02/05/2024 10:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.053"|"m"|""|""|""|"14856565"|"Ammonia (N)"|"0.018"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"DM08"|"25.8398"|""|"-80.1704"|""|"3226H6"|"DM08-01/08/24-FP1"|"Field"|"01/08/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.287"|"m"|""|""|""|"14858061"|"Temperature, Water"|"21.022"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRMO"|"25.7699"|""|"-80.1865"|""|"3226H3"|"MRMO-12/11/23"|"Sample"|"12/11/2023 12:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.377"|"m"|""|""|""|"14529938"|"Ammonia (N)"|"0.047"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"DM08"|"25.8398"|""|"-80.1704"|""|"3226H6"|"DM08-01/08/24-FP1"|"Field"|"01/08/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.287"|"m"|""|""|""|"14858059"|"pH"|"8.01"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"DM08"|"25.8398"|""|"-80.1704"|""|"3226H6"|"DM08-01/08/24-FP1"|"Field"|"01/08/2024 11:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.287"|"m"|""|""|""|"14858058"|"Dissolved Oxygen"|"7.37"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRMO"|"25.7699"|""|"-80.1865"|""|"3226H3"|"MRMO-12/11/23"|"Sample"|"12/11/2023 12:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.377"|"m"|""|""|""|"14529877"|"Chlorophyll a, free of pheophytin"|"0.67"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRMO"|"25.7699"|""|"-80.1865"|""|"3226H3"|"MRMO-12/11/23"|"Sample"|"12/11/2023 12:50:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.377"|"m"|""|""|""|"14529984"|"Nitrate-Nitrite (N)"|"0.046"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-10/23/23-FP1"|"Field"|"10/23/2023 10:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.225"|"m"|""|""|""|"14526936"|"pH"|"7.91"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-01/08/24-FP1"|"Field"|"01/08/2024 10:35:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.5"|"m"|""|""|""|"14858013"|"Dissolved Oxygen"|"7.13"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-10/23/23-FP1"|"Field"|"10/23/2023 10:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.225"|"m"|""|""|""|"14526935"|"Dissolved Oxygen"|"5.83"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-10/23/23-FP1"|"Field"|"10/23/2023 10:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.225"|"m"|""|""|""|"14526938"|"Temperature, Water"|"26.809"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
