"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...3996","DEP","HIL054","01/10/2018 08:35:00",0.005,"mg/L",26.28915,-80.0751167,0.5
"...3997","DEP","HIL063","08/14/2018 13:20:00",0.005,"mg/L",26.254,-80.0571,0.5
"...3998","DEP","HIL050","07/24/2018 09:40:00",0.008,"mg/L",26.256592,-80.080197,0.5
"...3999","DEP","ILW112","12/04/2018 10:20:00",0.005,"mg/L",26.76794,-80.030381,0.5
"...4000","DEP","ILW110","10/24/2018 11:00:00",0.005,"mg/L",26.772447,-80.030381,0.5
"...4001","DEP","BOY100","02/18/2018 12:05:00",0.005,"mg/L",26.60867,-80.02316667,0.5
"...4002","DEP","PEV043","04/12/2018 08:45:00",0.005,"mg/L",26.09301,-80.09234,0.5
"...4003","DEP","HIL061","09/27/2017 15:25:00",0.003,"mg/L",26.25851,-80.0621,0.5
"...4004","DEP","BOC077","10/14/2018 10:00:00",0.005,"mg/L",26.309433,-80.07405,0.5
"...4005","DEP","ILW111","06/03/2018 14:50:00",0.005,"mg/L",26.77696,-80.030381,0.5
"...4006","DEP","HIL050","08/14/2018 14:00:00",0.005,"mg/L",26.256592,-80.080197,0.5
"...4007","DEP","PEV051","02/27/2018 08:25:00",0.005,"mg/L",26.02081,-80.087,0.5
"...4008","DEP","JUP127","05/24/2018 09:40:00",0.005,"mg/L",27.01775,-80.07291667,0.5
"...4009","DEP","BAK032","06/11/2018 10:50:00",0.006,"mg/L",25.9149,-80.086083,0.5
"...4010","DEP","HIL051","08/14/2018 13:50:00",0.005,"mg/L",26.26111,-80.080197,0.5
"...4011","DEP","BOY096","12/07/2017 10:05:00",0.003,"mg/L",26.58862,-80.02466667,0.5
"...4012","DEP","HIL056","08/14/2018 14:55:00",0.005,"mg/L",26.2286833,-80.0838167,0.5
"...4013","DEP","BAK028","12/18/2017 10:05:00",0.005,"mg/L",25.95145,-80.102867,0.5
"...4014","DEP","BAK024","12/10/2018 15:30:00",0.005,"mg/L",25.872983,-80.1045,0.5
"...4015","DEP","BOC080","05/09/2018 09:35:00",0.083,"mg/L",26.35,-80.054444,0.5
"...4016","DEP","HIL056","10/18/2018 11:55:00",0.005,"mg/L",26.2286833,-80.0838167,0.5
"...4017","DEP","BOC071","11/15/2018 12:30:00",0.005,"mg/L",26.34027,-80.069389,0.5
"...4018","DEP","BOY100","06/06/2018 09:10:00",0.005,"mg/L",26.60867,-80.02316667,0.5
"...4019","DEP","JUP124","08/22/2018 09:30:00",0.005,"mg/L",26.99485,-80.06685,0.5
"...4020","DEP","BAK030","12/18/2017 12:40:00",0.02,"mg/L",25.92075,-80.08608,0.5
"...4021","DEP","PEV052","09/26/2017 12:35:00",0.003,"mg/L",26.01179,-80.087,0.5
"...4022","DEP","BAK031","09/25/2017 15:55:00",0.003,"mg/L",25.92525,-80.086083,0.5
"...4023","DEP","BOY097","05/08/2018 10:05:00",0.005,"mg/L",26.50847,-80.03366667,0.5
"...4024","DEP","BAK029","08/13/2018 14:15:00",0.005,"mg/L",25.9345,-80.1025,0.5
"...4025","DEP","BAK023","04/04/2018 14:10:00",0.005,"mg/L",25.9,-80.11472,0.5
"...4026","DEP","BAK033","02/15/2018 10:40:00",0.005,"mg/L",25.92075,-80.08108,0.5
"...4027","DEP","PEV046","10/19/2018 10:50:00",0.005,"mg/L",26.0206,-80.1119,0.5
"...4028","DEP","PEV042","12/07/2018 10:05:00",0.005,"mg/L",26.08849,-80.097333,0.5
"...4029","DEP","BOC077","03/07/2018 15:45:00",0.005,"mg/L",26.309433,-80.07405,0.5
"...4030","DEP","ILW118","10/24/2018 12:30:00",0.005,"mg/L",26.69683,-80.03033,0.5
"...4031","DEP","BOC070","09/19/2018 08:20:00",0.012,"mg/L",26.335761,-80.069389,0.5
"...4032","DEP","JUP129","09/20/2017 14:25:00",0.017,"mg/L",27.015967,-80.06595,0.5
"...4033","DEP","HIL054","11/08/2017 12:45:00",0.003,"mg/L",26.28915,-80.0751167,0.5
"...4034","DEP","BOC076","01/09/2018 09:25:00",0.005,"mg/L",26.3369167,-80.0646833,0.5
"...4035","DEP","BAK025","04/04/2018 15:05:00",0.005,"mg/L",25.88526,-80.11218,0.5
"...4036","DEP","BOY097","02/18/2018 13:20:00",0.005,"mg/L",26.50847,-80.03366667,0.5
"...4037","DEP","HIL060","08/14/2018 13:00:00",0.01,"mg/L",26.254,-80.0621,0.5
"...4038","DEP","BOC076","09/19/2018 08:50:00",0.005,"mg/L",26.3369167,-80.0646833,0.5
"...4039","DEP","BAK030","04/04/2018 12:55:00",0.036,"mg/L",25.92075,-80.08608,0.5
"...4040","DEP","BOC073","08/08/2018 10:15:00",0.005,"mg/L",26.33576,-80.06438,0.5
"...4041","DEP","JUP122","11/07/2018 10:30:00",0.005,"mg/L",26.93929,-80.069106,0.5
"...4042","DEP","BOC081","09/26/2017 15:55:00",0.003,"mg/L",26.35,-80.04943,0.5
"...4043","DEP","HIL061","07/24/2018 08:55:00",0.005,"mg/L",26.25851,-80.0621,0.5
"...4044","DEP","BAK030","03/01/2018 08:30:00",0.015,"mg/L",25.92075,-80.08608,0.5
"...4045","DEP","BOC074","11/27/2017 11:15:00",0.008,"mg/L",26.32565,-80.0722167,0.5
"...4046","DEP","ILW111","11/01/2017 10:15:00",0.003,"mg/L",26.77696,-80.030381,0.5
"...4047","DEP","HIL053","07/24/2018 09:55:00",0.005,"mg/L",26.25659,-80.07519,0.5
"...4048","DEP","BAK026","02/15/2018 12:45:00",0.005,"mg/L",25.8757,-80.1049667,0.5
"...4049","DEP","PEV043","01/11/2018 07:40:00",0.005,"mg/L",26.09301,-80.09234,0.5
"...4050","DEP","HIL055","09/27/2017 12:55:00",0.003,"mg/L",26.21693,-80.0862,0.5
"...4051","DEP","JUP126","11/07/2018 11:35:00",0.005,"mg/L",27.0115833,-80.0678,0.5
"...4052","DEP","BOC079","01/09/2018 08:35:00",0.005,"mg/L",26.3120667,-80.0738333,0.5
"...4053","DEP","BOY095","06/06/2018 07:10:00",0.005,"mg/L",26.489417,-80.03825,0.5
"...4054","DEP","ILW119","02/14/2018 11:10:00",0.005,"mg/L",26.6994667,-80.0301333,0.5
"...4055","DEP","BOY099","11/19/2017 09:40:00",0.003,"mg/L",26.442217,-80.04741667,0.5
"...4056","DEP","BOC083","12/14/2017 11:45:00",0.004,"mg/L",26.34549,-80.05444,0.5
"...4057","DEP","PEV048","10/25/2017 10:30:00",0.003,"mg/L",25.9724,-80.1098,0.5
"...4058","DEP","BOY090","10/23/2018 13:40:00",0.005,"mg/L",26.54417,-80.04057,0.5
"...4059","DEP","BAK027","06/11/2018 10:15:00",0.005,"mg/L",25.86261,-80.10401,0.5
"...4060","DEP","HIL060","10/19/2017 11:30:00",0.005,"mg/L",26.254,-80.0621,0.5
"...4061","DEP","BOY094","09/28/2017 09:35:00",0.005,"mg/L",26.56462,-80.02833333,0.5
"...4062","DEP","BOY092","08/09/2018 10:50:00",0.005,"mg/L",26.54954,-80.040578,0.5
"...4063","DEP","BAK033","03/01/2018 09:00:00",0.005,"mg/L",25.92075,-80.08108,0.5
"...4064","DEP","JUP122","05/24/2018 07:55:00",0.005,"mg/L",26.93929,-80.069106,0.5
"...4065","DEP","BAK029","11/20/2018 08:35:00",0.005,"mg/L",25.9345,-80.1025,0.5
"...4066","DEP","BOC078","04/16/2018 14:40:00",0.005,"mg/L",26.307717,-80.07425,0.5
"...4067","DEP","BAK024","11/20/2018 09:05:00",0.005,"mg/L",25.872983,-80.1045,0.5
"...4068","DEP","PEV042","12/11/2017 08:35:00",0.005,"mg/L",26.08849,-80.097333,0.5
"...4069","DEP","BOY095","10/23/2018 11:30:00",0.005,"mg/L",26.489417,-80.03825,0.5
"...4070","DEP","BAK029","02/15/2018 13:05:00",0.005,"mg/L",25.9345,-80.1025,0.5
"...4071","DEP","PEV052","03/06/2018 11:20:00",0.005,"mg/L",26.01179,-80.087,0.5
"...4072","DEP","BAK027","02/15/2018 12:20:00",0.005,"mg/L",25.86261,-80.10401,0.5
"...4073","DEP","BOC079","03/07/2018 15:25:00",0.005,"mg/L",26.3120667,-80.0738333,0.5
"...4074","DEP","HIL052","11/08/2017 14:00:00",0.005,"mg/L",26.25208,-80.080197,0.5
"...4075","DEP","BAK025","10/24/2017 11:10:00",0.003,"mg/L",25.88526,-80.11218,0.5
"...4076","DEP","BOY101","04/11/2018 10:40:00",0.005,"mg/L",26.5516,-80.030833,0.5
"...4077","DEP","PEV044","11/07/2017 12:35:00",0.003,"mg/L",26.159983,-80.090283,0.5
"...4078","DEP","BAK027","09/06/2018 10:00:00",0.005,"mg/L",25.86261,-80.10401,0.5
"...4079","DEP","BOC070","07/23/2018 10:25:00",0.01,"mg/L",26.335761,-80.069389,0.5
"...4080","DEP","BAK031","04/04/2018 13:05:00",0.007,"mg/L",25.92525,-80.086083,0.5
"...4081","DEP","JUP125","03/14/2018 11:40:00",0.005,"mg/L",27.001917,-80.06595,0.5
"...4082","DEP","BOY094","01/24/2018 11:45:00",0.005,"mg/L",26.56462,-80.02833333,0.5
"...4083","DEP","JUP121","08/22/2018 09:15:00",0.005,"mg/L",26.94831,-80.069106,0.5
"...4084","DEP","BOC072","12/14/2017 10:40:00",0.003,"mg/L",26.33125,-80.069389,0.5
"...4085","DEP","ILW110","09/11/2018 12:10:00",0.005,"mg/L",26.772447,-80.030381,0.5
"...4086","DEP","ILW113","10/24/2018 11:20:00",0.005,"mg/L",26.77245,-80.02535,0.5
"...4087","DEP","BOC073","11/15/2018 12:10:00",0.02,"mg/L",26.33576,-80.06438,0.5
"...4088","DEP","BOY096","04/11/2018 10:10:00",0.005,"mg/L",26.58862,-80.02466667,0.5
"...4089","DEP","PEV044","08/07/2018 09:15:00",0.005,"mg/L",26.159983,-80.090283,0.5
"...4090","DEP","BOY100","01/24/2018 11:15:00",0.005,"mg/L",26.60867,-80.02316667,0.5
"...4091","DEP","JUP127","02/12/2018 10:50:00",0.005,"mg/L",27.01775,-80.07291667,0.5
"...4092","DEP","BOC083","11/15/2018 13:00:00",0.005,"mg/L",26.34549,-80.05444,0.5
"...4093","DEP","BOC078","11/27/2017 10:45:00",0.003,"mg/L",26.307717,-80.07425,0.5
"...4094","DEP","BOY090","04/11/2018 09:30:00",0.005,"mg/L",26.54417,-80.04057,0.5
"...4095","DEP","BOC073","05/09/2018 09:00:00",0.005,"mg/L",26.33576,-80.06438,0.5
"...4096","DEP","BAK031","06/11/2018 11:05:00",0.005,"mg/L",25.92525,-80.086083,0.5
"...4097","DEP","JUP121","04/25/2018 09:05:00",0.005,"mg/L",26.94831,-80.069106,0.5
"...4098","DEP","BAK024","04/04/2018 14:45:00",0.005,"mg/L",25.872983,-80.1045,0.5
"...4099","DEP","ILW113","07/17/2018 13:55:00",0.005,"mg/L",26.77245,-80.02535,0.5
"...4100","DEP","ILW112","10/24/2018 11:30:00",0.005,"mg/L",26.76794,-80.030381,0.5
"...4101","DEP","HIL050","12/06/2018 12:25:00",0.005,"mg/L",26.256592,-80.080197,0.5
"...4102","DEP","PEV050","08/07/2018 12:15:00",0.005,"mg/L",26.0163,-80.087,0.5
"...4103","DEP","HIL060","02/01/2018 09:45:00",0.005,"mg/L",26.254,-80.0621,0.5
"...4104","DEP","JUP120","07/16/2018 13:45:00",0.005,"mg/L",26.943797,-80.069106,0.5
"...4105","DEP","ILW113","08/23/2018 09:15:00",0.005,"mg/L",26.77245,-80.02535,0.5
"...4106","DEP","HIL052","04/03/2018 14:30:00",0.005,"mg/L",26.25208,-80.080197,0.5
"...4107","DEP","HIL062","09/24/2018 11:15:00",0.005,"mg/L",26.24949,-80.0621,0.5
"...4108","DEP","BAK033","10/11/2018 10:30:00",0.005,"mg/L",25.92075,-80.08108,0.5
"...4109","DEP","JUP124","09/10/2018 12:15:00",0.005,"mg/L",26.99485,-80.06685,0.5
"...4110","DEP","PEV042","03/06/2018 12:50:00",0.005,"mg/L",26.08849,-80.097333,0.5
"...4111","DEP","BOY101","12/10/2018 11:20:00",0.005,"mg/L",26.5516,-80.030833,0.5
"...4112","DEP","BOY092","09/20/2018 09:35:00",0.005,"mg/L",26.54954,-80.040578,0.5
"...4113","DEP","BOC081","02/05/2018 14:05:00",0.005,"mg/L",26.35,-80.04943,0.5
"...4114","DEP","BAK026","04/04/2018 14:55:00",0.005,"mg/L",25.8757,-80.1049667,0.5
"...4115","DEP","BOY100","08/09/2018 11:45:00",0.005,"mg/L",26.60867,-80.02316667,0.5
"...4116","DEP","BOC075","01/09/2018 07:45:00",0.005,"mg/L",26.2986,-80.074683,0.5
"...4117","DEP","ILW115","10/11/2017 10:00:00",0.003,"mg/L",26.70405,-80.03025,0.5
"...4118","DEP","HIL056","04/03/2018 15:20:00",0.005,"mg/L",26.2286833,-80.0838167,0.5
"...4119","DEP","HIL050","11/08/2017 13:45:00",0.005,"mg/L",26.256592,-80.080197,0.5
"...4120","DEP","BAK025","11/20/2018 09:30:00",0.005,"mg/L",25.88526,-80.11218,0.5
"...4121","DEP","BOC078","11/15/2018 11:10:00",0.005,"mg/L",26.307717,-80.07425,0.5
"...4122","DEP","BOC082","12/12/2018 10:45:00",0.005,"mg/L",26.35451,-80.05444,0.5
"...4123","DEP","JUP125","09/10/2018 12:25:00",0.005,"mg/L",27.001917,-80.06595,0.5
"...4124","DEP","PEV040","04/12/2018 08:30:00",0.005,"mg/L",26.093006,-80.097333,0.5
"...4125","DEP","HIL062","03/19/2018 12:15:00",0.005,"mg/L",26.24949,-80.0621,0.5
"...4126","DEP","PEV053","09/25/2018 10:30:00",0.005,"mg/L",26.0163,-80.082,0.5
"...4127","DEP","PEV051","10/19/2018 12:00:00",0.005,"mg/L",26.02081,-80.087,0.5
"...4128","DEP","PEV051","12/07/2018 08:25:00",0.005,"mg/L",26.02081,-80.087,0.5
"...4129","DEP","JUP120","06/04/2018 15:45:00",0.007,"mg/L",26.943797,-80.069106,0.5
"...4130","DEP","JUP121","05/24/2018 08:15:00",0.005,"mg/L",26.94831,-80.069106,0.5
"...4131","DEP","ILW115","08/23/2018 09:50:00",0.005,"mg/L",26.70405,-80.03025,0.5
"...4132","DEP","BAK030","01/17/2018 08:50:00",0.025,"mg/L",25.92075,-80.08608,0.5
"...4133","DEP","BOY095","12/07/2017 12:00:00",0.003,"mg/L",26.489417,-80.03825,0.5
"...4134","DEP","BAK027","12/10/2018 15:20:00",0.005,"mg/L",25.86261,-80.10401,0.5
"...4135","DEP","BOC073","09/19/2018 08:40:00",0.005,"mg/L",26.33576,-80.06438,0.5
"...4136","DEP","PEV049","11/07/2017 11:25:00",0.003,"mg/L",25.95423,-80.10117,0.5
"...4137","DEP","JUP123","12/04/2017 10:32:00",0.012,"mg/L",26.9438,-80.06407,0.5
"...4138","DEP","HIL056","09/24/2018 13:20:00",0.005,"mg/L",26.2286833,-80.0838167,0.5
"...4139","DEP","HIL062","08/14/2018 13:10:00",0.005,"mg/L",26.24949,-80.0621,0.5
"...4140","DEP","BAK025","07/13/2018 12:05:00",0.005,"mg/L",25.88526,-80.11218,0.5
"...4141","DEP","PEV042","07/03/2018 14:55:00",0.005,"mg/L",26.08849,-80.097333,0.5
"...4142","DEP","BOY098","06/06/2018 06:35:00",0.005,"mg/L",26.422417,-80.05043333,0.5
"...4143","DEP","BOY092","07/12/2018 12:15:00",0.005,"mg/L",26.54954,-80.040578,0.5
"...4144","DEP","BOY101","09/20/2018 09:55:00",0.005,"mg/L",26.5516,-80.030833,0.5
"...4145","DEP","JUP123","05/24/2018 08:05:00",0.014,"mg/L",26.9438,-80.06407,0.5
"...4146","DEP","BOC070","12/14/2017 10:30:00",0.012,"mg/L",26.335761,-80.069389,0.5
"...4147","DEP","BOC082","08/08/2018 09:15:00",0.005,"mg/L",26.35451,-80.05444,0.5
"...4148","DEP","BAK032","09/25/2017 16:35:00",0.003,"mg/L",25.9149,-80.086083,0.5
"...4149","DEP","HIL052","06/08/2018 08:05:00",0.008,"mg/L",26.25208,-80.080197,0.5
"...4150","DEP","BAK028","05/15/2018 14:10:00",0.005,"mg/L",25.95145,-80.102867,0.5
"...4151","DEP","ILW119","09/11/2018 13:15:00",0.005,"mg/L",26.6994667,-80.0301333,0.5
"...4152","DEP","JUP122","03/14/2018 09:45:00",0.005,"mg/L",26.93929,-80.069106,0.5
"...4153","DEP","BAK026","07/13/2018 12:20:00",0.005,"mg/L",25.8757,-80.1049667,0.5
"...4154","DEP","BOY097","01/24/2018 12:55:00",0.005,"mg/L",26.50847,-80.03366667,0.5
"...4155","DEP","HIL055","03/19/2018 14:35:00",0.005,"mg/L",26.21693,-80.0862,0.5
"...4156","DEP","PEV052","06/01/2018 12:35:00",0.005,"mg/L",26.01179,-80.087,0.5
"...4157","DEP","BAK020","04/04/2018 13:50:00",0.005,"mg/L",25.9,-80.119714,0.5
"...4158","DEP","BOY096","05/08/2018 08:45:00",0.005,"mg/L",26.58862,-80.02466667,0.5
"...4159","DEP","JUP123","11/07/2018 10:40:00",0.005,"mg/L",26.9438,-80.06407,0.5
"...4160","DEP","BOY094","11/26/2018 11:50:00",0.005,"mg/L",26.56462,-80.02833333,0.5
"...4161","DEP","BAK031","11/26/2017 07:55:00",0.003,"mg/L",25.92525,-80.086083,0.5
"...4162","DEP","BOY092","06/06/2018 08:05:00",0.005,"mg/L",26.54954,-80.040578,0.5
"...4163","DEP","HIL062","06/08/2018 09:55:00",0.005,"mg/L",26.24949,-80.0621,0.5
"...4164","DEP","PEV048","08/07/2018 11:30:00",0.005,"mg/L",25.9724,-80.1098,0.5
"...4165","DEP","BOC082","11/27/2017 11:45:00",0.004,"mg/L",26.35451,-80.05444,0.5
"...4166","DEP","ILW112","04/24/2018 07:40:00",0.005,"mg/L",26.76794,-80.030381,0.5
"...4167","DEP","BOC077","09/26/2017 13:50:00",0.003,"mg/L",26.309433,-80.07405,0.5
"...4168","DEP","JUP126","01/22/2018 14:50:00",0.005,"mg/L",27.0115833,-80.0678,0.5
"...4169","DEP","ILW116","09/11/2018 12:50:00",0.005,"mg/L",26.72168,-80.0315,0.5
"...4170","DEP","JUP122","07/16/2018 13:55:00",0.005,"mg/L",26.93929,-80.069106,0.5
"...4171","DEP","BOY095","01/24/2018 13:10:00",0.005,"mg/L",26.489417,-80.03825,0.5
"...4172","DEP","HIL054","06/08/2018 09:10:00",0.005,"mg/L",26.28915,-80.0751167,0.5
"...4173","DEP","HIL058","09/24/2018 13:45:00",0.005,"mg/L",26.19612,-80.091,0.5
"...4174","DEP","HIL055","12/06/2018 10:20:00",0.005,"mg/L",26.21693,-80.0862,0.5
"...4175","DEP","HIL061","11/08/2017 12:25:00",0.003,"mg/L",26.25851,-80.0621,0.5
"...4176","DEP","ILW110","03/15/2018 09:40:00",0.005,"mg/L",26.772447,-80.030381,0.5
"...4177","DEP","ILW113","11/01/2017 10:25:00",0.004,"mg/L",26.77245,-80.02535,0.5
"...4178","DEP","PEV049","01/11/2018 09:25:00",0.005,"mg/L",25.95423,-80.10117,0.5
"...4179","DEP","JUP120","11/02/2017 10:25:00",0.01,"mg/L",26.943797,-80.069106,0.5
"...4180","DEP","PEV042","11/05/2018 12:10:00",0.006,"mg/L",26.08849,-80.097333,0.5
"...4181","DEP","PEV046","12/07/2018 10:40:00",0.005,"mg/L",26.0206,-80.1119,0.5
"...4182","DEP","PEV050","09/26/2017 12:15:00",0.075,"mg/L",26.0163,-80.087,0.5
"...4183","DEP","BOC073","11/27/2017 12:50:00",0.003,"mg/L",26.33576,-80.06438,0.5
"...4184","DEP","PEV049","10/25/2017 10:10:00",0.003,"mg/L",25.95423,-80.10117,0.5
"...4185","DEP","BOC076","12/14/2017 09:55:00",0.006,"mg/L",26.3369167,-80.0646833,0.5
"...4186","DEP","ILW114","11/08/2018 12:00:00",0.005,"mg/L",26.69742,-80.0304,0.5
"...4187","DEP","BAK022","11/20/2018 09:50:00",0.005,"mg/L",25.89549,-80.119714,0.5
"...4188","DEP","HIL052","09/27/2017 14:50:00",0.005,"mg/L",26.25208,-80.080197,0.5
"...4189","DEP","BOC078","01/09/2018 08:25:00",0.005,"mg/L",26.307717,-80.07425,0.5
"...4190","DEP","BOC076","08/08/2018 10:25:00",0.007,"mg/L",26.3369167,-80.0646833,0.5
"...4191","DEP","HIL051","11/13/2018 12:15:00",0.005,"mg/L",26.26111,-80.080197,0.5
"...4192","DEP","BAK033","01/17/2018 09:10:00",0.005,"mg/L",25.92075,-80.08108,0.5
"...4193","DEP","PEV048","01/11/2018 09:05:00",0.005,"mg/L",25.9724,-80.1098,0.5
"...4194","DEP","BOC071","06/07/2018 07:55:00",0.005,"mg/L",26.34027,-80.069389,0.5
"...4195","DEP","PEV052","12/11/2017 10:25:00",0.005,"mg/L",26.01179,-80.087,0.5
"...4196","DEP","BOY090","08/09/2018 10:30:00",0.005,"mg/L",26.54417,-80.04057,0.5
"...4197","DEP","BAK023","08/13/2018 12:35:00",0.005,"mg/L",25.9,-80.11472,0.5
"...4198","DEP","HIL062","07/24/2018 08:35:00",0.005,"mg/L",26.24949,-80.0621,0.5
"...4199","DEP","BAK027","03/01/2018 10:20:00",0.005,"mg/L",25.86261,-80.10401,0.5
"...4200","DEP","JUP127","06/04/2018 14:00:00",0.005,"mg/L",27.01775,-80.07291667,0.5
"...4201","DEP","ILW110","05/23/2018 07:10:00",0.015,"mg/L",26.772447,-80.030381,0.5
"...4202","DEP","HIL061","11/13/2018 11:40:00",0.005,"mg/L",26.25851,-80.0621,0.5
"...4203","DEP","PEV040","11/07/2017 14:10:00",0.003,"mg/L",26.093006,-80.097333,0.5
"...4204","DEP","ILW115","05/23/2018 08:30:00",0.005,"mg/L",26.70405,-80.03025,0.5
"...4205","DEP","BOY097","08/09/2018 12:20:00",0.005,"mg/L",26.50847,-80.03366667,0.5
"...4206","DEP","HIL060","11/13/2018 11:20:00",0.024,"mg/L",26.254,-80.0621,0.5
"...4207","DEP","BOC078","09/26/2017 13:40:00",0.003,"mg/L",26.307717,-80.07425,0.5
"...4208","DEP","JUP128","01/22/2018 15:10:00",0.005,"mg/L",27.023567,-80.06655,0.5
"...4209","DEP","ILW112","05/23/2018 07:50:00",0.005,"mg/L",26.76794,-80.030381,0.5
"...4210","DEP","BAK030","09/25/2017 16:05:00",0.003,"mg/L",25.92075,-80.08608,0.5
"...4211","DEP","ILW114","12/04/2018 11:05:00",0.005,"mg/L",26.69742,-80.0304,0.5
"...4212","DEP","JUP120","12/04/2017 10:15:00",0.011,"mg/L",26.943797,-80.069106,0.5
"...4213","DEP","BAK028","09/06/2018 08:05:00",0.005,"mg/L",25.95145,-80.102867,0.5
"...4214","DEP","BOY100","12/07/2017 09:45:00",0.003,"mg/L",26.60867,-80.02316667,0.5
"...4215","DEP","BOY095","02/18/2018 13:40:00",0.005,"mg/L",26.489417,-80.03825,0.5
"...4216","DEP","JUP129","09/10/2018 12:50:00",0.005,"mg/L",27.015967,-80.06595,0.5
"...4217","DEP","BOY090","10/17/2017 10:15:00",0.007,"mg/L",26.54417,-80.04057,0.5
"...4218","DEP","BAK021","12/10/2018 16:30:00",0.005,"mg/L",25.90451,-80.119714,0.5
"...4219","DEP","ILW110","11/01/2017 10:35:00",0.003,"mg/L",26.772447,-80.030381,0.5
"...4220","DEP","BAK028","02/15/2018 13:15:00",0.005,"mg/L",25.95145,-80.102867,0.5
"...4221","DEP","HIL053","09/27/2017 14:15:00",0.003,"mg/L",26.25659,-80.07519,0.5
"...4222","DEP","ILW113","06/03/2018 15:05:00",0.005,"mg/L",26.77245,-80.02535,0.5
"...4223","DEP","JUP121","06/04/2018 15:35:00",0.005,"mg/L",26.94831,-80.069106,0.5
"...4224","DEP","BOY101","11/19/2017 08:00:00",0.003,"mg/L",26.5516,-80.030833,0.5
"...4225","DEP","ILW116","06/03/2018 15:35:00",0.005,"mg/L",26.72168,-80.0315,0.5
"...4226","DEP","JUP124","04/25/2018 09:35:00",0.005,"mg/L",26.99485,-80.06685,0.5
"...4227","DEP","HIL055","07/24/2018 11:25:00",0.005,"mg/L",26.21693,-80.0862,0.5
"...4228","DEP","BAK033","06/11/2018 10:55:00",0.005,"mg/L",25.92075,-80.08108,0.5
"...4229","DEP","BOY101","05/08/2018 09:10:00",0.005,"mg/L",26.5516,-80.030833,0.5
"...4230","DEP","BOC075","11/27/2017 10:30:00",0.003,"mg/L",26.2986,-80.074683,0.5
"...4231","DEP","BOC080","08/08/2018 09:05:00",0.005,"mg/L",26.35,-80.054444,0.5
"...4232","DEP","HIL055","12/12/2017 10:15:00",0.003,"mg/L",26.21693,-80.0862,0.5
"...4233","DEP","BOY094","12/10/2018 11:30:00",0.005,"mg/L",26.56462,-80.02833333,0.5
"...4234","DEP","BOC071","04/16/2018 13:10:00",0.009,"mg/L",26.34027,-80.069389,0.5
"...4235","DEP","JUP120","09/10/2018 11:35:00",0.005,"mg/L",26.943797,-80.069106,0.5
"...4236","DEP","BAK023","03/01/2018 09:45:00",0.005,"mg/L",25.9,-80.11472,0.5
"...4237","DEP","BOY091","09/20/2018 09:45:00",0.005,"mg/L",26.54502,-80.0356,0.5
"...4238","DEP","BOC074","03/07/2018 15:10:00",0.005,"mg/L",26.32565,-80.0722167,0.5
"...4239","DEP","ILW115","09/21/2017 11:50:00",0.004,"mg/L",26.70405,-80.03025,0.5
"...4240","DEP","HIL054","12/06/2018 11:35:00",0.005,"mg/L",26.28915,-80.0751167,0.5
"...4241","DEP","PEV052","11/07/2017 11:05:00",0.006,"mg/L",26.01179,-80.087,0.5
"...4242","DEP","BOC070","10/18/2017 10:10:00",0.014,"mg/L",26.335761,-80.069389,0.5
"...4243","DEP","PEV045","12/07/2018 10:55:00",0.005,"mg/L",26.112067,-80.098833,0.5
"...4244","DEP","PEV042","04/12/2018 09:00:00",0.005,"mg/L",26.08849,-80.097333,0.5
"...4245","DEP","BOC074","02/05/2018 15:20:00",0.005,"mg/L",26.32565,-80.0722167,0.5
"...4246","DEP","BOC082","07/23/2018 09:15:00",0.005,"mg/L",26.35451,-80.05444,0.5
"...4247","DEP","BOY090","12/10/2018 10:50:00",0.005,"mg/L",26.54417,-80.04057,0.5
"...4248","DEP","BOY098","12/07/2017 12:30:00",0.003,"mg/L",26.422417,-80.05043333,0.5
"...4249","DEP","HIL063","05/10/2018 10:00:00",0.005,"mg/L",26.254,-80.0571,0.5
"...4250","DEP","PEV042","09/27/2017 10:45:00",0.005,"mg/L",26.08849,-80.097333,0.5
"...4251","DEP","ILW115","12/05/2017 10:30:00",0.003,"mg/L",26.70405,-80.03025,0.5
"...4252","DEP","BAK029","10/24/2017 12:20:00",0.003,"mg/L",25.9345,-80.1025,0.5
"...4253","DEP","BAK022","07/13/2018 11:40:00",0.005,"mg/L",25.89549,-80.119714,0.5
"...4254","DEP","HIL055","10/18/2018 11:40:00",0.005,"mg/L",26.21693,-80.0862,0.5
"...4255","DEP","PEV049","12/11/2017 09:40:00",0.005,"mg/L",25.95423,-80.10117,0.5
"...4256","DEP","BAK029","01/17/2018 11:00:00",0.005,"mg/L",25.9345,-80.1025,0.5
"...4257","DEP","PEV042","11/07/2017 13:55:00",0.003,"mg/L",26.08849,-80.097333,0.5
"...4258","DEP","JUP128","07/16/2018 15:20:00",0.005,"mg/L",27.023567,-80.06655,0.5
"...4259","DEP","BAK022","11/26/2017 09:35:00",0.003,"mg/L",25.89549,-80.119714,0.5
"...4260","DEP","BOY090","03/21/2018 13:55:00",0.005,"mg/L",26.54417,-80.04057,0.5
"...4261","DEP","HIL057","05/10/2018 08:10:00",0.005,"mg/L",26.2478667,-80.0782167,0.5
"...4262","DEP","ILW117","03/15/2018 10:35:00",0.005,"mg/L",26.6987,-80.016517,0.5
"...4263","DEP","BOC072","08/08/2018 10:35:00",0.005,"mg/L",26.33125,-80.069389,0.5
