"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...8116","DEP","STL172","04/06/2021 10:05:00","Nitrate-Nitrite__N_",0.006,"mg/L",27.12525,-80.1298333,0.5
"...8117","DEP","HIL050","03/04/2021 14:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.256592,-80.080197,0.5
"...8118","DEP","STL165","06/02/2021 09:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.17298,-80.14978,0.5
"...8119","DEP","STL161","04/06/2021 08:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.165308,-80.163132,0.5
"...8120","DEP","BAK032","04/01/2021 13:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.9149,-80.086083,0.5
"...8121","DEP","BAK026","03/15/2021 12:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8757,-80.1049667,0.5
"...8122","DEP","BOC083","04/15/2021 13:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.34549,-80.05444,0.5
"...8123","DEP","GOC015","05/11/2021 10:25:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.74646,-80.08611,0.5
"...8124","DEP","BAK026","05/12/2021 12:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8757,-80.1049667,0.5
"...8125","DEP","HIL058","04/14/2021 14:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.19612,-80.091,0.5
"...8126","DEP","HIL057","03/04/2021 15:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.2478667,-80.0782167,0.5
"...8127","DEP","BOY095","03/23/2021 10:15:00","Nitrate-Nitrite__N_",0.008,"mg/L",26.489417,-80.03825,0.5
"...8128","DEP","PEV051","03/01/2021 11:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.02081,-80.087,0.5
"...8129","DEP","JUP129","03/03/2021 13:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.015967,-80.06595,0.5
"...8130","DEP","HIL052","05/13/2021 12:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.25208,-80.080197,0.5
"...8131","DEP","PEV049","06/07/2021 11:40:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.95423,-80.10117,0.5
"...8132","DEP","BAK021","05/12/2021 12:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.90451,-80.119714,0.5
"...8133","DEP","HIL052","03/04/2021 15:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.25208,-80.080197,0.5
"...8134","DEP","STL163","04/06/2021 08:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.16703,-80.144117,0.5
"...8135","DEP","ILW110","06/03/2021 10:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.772447,-80.030381,0.5
"...8136","DEP","BOY099","04/05/2021 08:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.442217,-80.04741667,0.5
"...8137","DEP","ILW115","06/03/2021 09:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.70405,-80.03025,0.5
"...8138","DEP","BOY091","03/23/2021 09:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.54502,-80.0356,0.5
"...8139","DEP","BOY092","06/09/2021 12:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.54954,-80.040578,0.5
"...8140","DEP","JUP120","03/03/2021 15:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.943797,-80.069106,0.5
"...8141","DEP","HIL054","03/04/2021 14:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.28915,-80.0751167,0.5
"...8142","DEP","HIL062","06/04/2021 07:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.24949,-80.0621,0.5
"...8143","DEP","GOC010","03/14/2021 12:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6591635,-80.0948249,0.5
"...8144","DEP","HIL050","06/04/2021 08:25:00","Nitrate-Nitrite__N_",0.009,"mg/L",26.256592,-80.080197,0.5
"...8145","DEP","BOC079","05/03/2021 07:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.3120667,-80.0738333,0.5
"...8146","DEP","STL165","05/06/2021 09:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.17298,-80.14978,0.5
"...8147","DEP","JUP122","06/01/2021 08:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.93929,-80.069106,0.5
"...8148","DEP","HIL063","03/04/2021 14:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.254,-80.0571,0.5
"...8149","DEP","BAK027","05/12/2021 11:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.86261,-80.10401,0.5
"...8150","DEP","BOC080","06/11/2021 07:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.35,-80.054444,0.5
"...8151","DEP","HIL063","06/04/2021 07:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.254,-80.0571,0.5
"...8152","DEP","BAK033","03/15/2021 12:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.92075,-80.08108,0.5
"...8153","DEP","BAK031","05/12/2021 11:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.92525,-80.086083,0.5
"...8154","DEP","BOC076","03/22/2021 08:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.3369167,-80.0646833,0.5
"...8155","DEP","HIL061","03/04/2021 14:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.25851,-80.0621,0.5
"...8156","DEP","HIL061","06/04/2021 07:50:00","Nitrate-Nitrite__N_",0.01,"mg/L",26.25851,-80.0621,0.5
"...8157","DEP","BOC072","05/03/2021 07:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.33125,-80.069389,0.5
"...8158","DEP","BOC080","04/15/2021 13:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.35,-80.054444,0.5
"...8159","DEP","HIL055","04/14/2021 14:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.21693,-80.0862,0.5
"...8160","DEP","PEV053","06/07/2021 11:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.0163,-80.082,0.5
"...8161","DEP","BOY096","06/09/2021 11:50:00","Nitrate-Nitrite__N_",0.007,"mg/L",26.58862,-80.02466667,0.5
"...8162","DEP","GOC009","05/11/2021 11:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6682173,-80.098742,0.5
"...8163","DEP","ILW114","04/08/2021 09:25:00","Nitrate-Nitrite__N_",0.007,"mg/L",26.69742,-80.0304,0.5
"...8164","DEP","GOC003","04/13/2021 13:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.76026,-80.12362,0.5
"...8165","DEP","ILW116","03/24/2021 08:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.72168,-80.0315,0.5
"...8166","DEP","STL170","03/02/2021 14:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.13447,-80.13192,0.5
"...8167","DEP","STL171","05/06/2021 09:50:00","Nitrate-Nitrite__N_",0.006,"mg/L",27.15983,-80.14485,0.5
"...8168","DEP","STL168","06/02/2021 11:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.12218,-80.12798,0.5
"...8169","DEP","BOC072","04/15/2021 15:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.33125,-80.069389,0.5
"...8170","DEP","BOY100","04/05/2021 10:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.60867,-80.02316667,0.5
"...8171","DEP","PEV044","03/01/2021 13:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.159983,-80.090283,0.5
"...8172","DEP","BAK028","03/15/2021 14:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.95145,-80.102867,0.5
"...8173","DEP","BOY090","03/23/2021 09:25:00","Nitrate-Nitrite__N_",0.006,"mg/L",26.54417,-80.04057,0.5
"...8174","DEP","BAK024","06/06/2021 09:35:00","Nitrate-Nitrite__N_",0.009,"mg/L",25.872983,-80.1045,0.5
"...8175","DEP","BOC082","03/22/2021 09:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.35451,-80.05444,0.5
"...8176","DEP","BOY099","06/09/2021 13:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.442217,-80.04741667,0.5
"...8177","DEP","BOC079","03/22/2021 07:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.3120667,-80.0738333,0.5
"...8178","DEP","HIL055","05/13/2021 13:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.21693,-80.0862,0.5
"...8179","DEP","JUP122","04/07/2021 08:07:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.93929,-80.069106,0.5
"...8180","DEP","BOC071","06/11/2021 07:50:00","Nitrate-Nitrite__N_",0.01,"mg/L",26.34027,-80.069389,0.5
"...8181","DEP","PEV043","04/12/2021 12:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.09301,-80.09234,0.5
"...8182","DEP","HIL055","06/04/2021 09:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.21693,-80.0862,0.5
"...8183","DEP","STL166","03/02/2021 15:00:00","Nitrate-Nitrite__N_",0.006,"mg/L",27.16066,-80.14328,0.5
"...8184","DEP","BAK022","04/01/2021 14:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.89549,-80.119714,0.5
"...8185","DEP","BOC074","05/03/2021 07:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.32565,-80.0722167,0.5
"...8186","DEP","JUP121","04/07/2021 08:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.94831,-80.069106,0.5
"...8187","DEP","BAK033","06/06/2021 08:45:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.92075,-80.08108,0.5
"...8188","DEP","PEV049","03/01/2021 11:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.95423,-80.10117,0.5
"...8189","DEP","JUP120","06/01/2021 09:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.943797,-80.069106,0.5
"...8190","DEP","BOC083","06/11/2021 07:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.34549,-80.05444,0.5
"...8191","DEP","STL166","04/06/2021 09:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.16066,-80.14328,0.5
"...8192","DEP","ILW111","06/03/2021 10:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.77696,-80.030381,0.5
"...8193","DEP","GOC002","05/11/2021 12:15:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.761,-80.128425,0.5
"...8194","DEP","JUP129","06/01/2021 10:30:00","Nitrate-Nitrite__N_",0.006,"mg/L",27.015967,-80.06595,0.5
"...8195","DEP","ILW112","05/05/2021 08:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.76794,-80.030381,0.5
"...8196","DEP","BOC073","03/22/2021 08:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.33576,-80.06438,0.5
"...8197","DEP","BOY100","03/23/2021 08:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.60867,-80.02316667,0.5
"...8198","DEP","ILW110","05/05/2021 08:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.772447,-80.030381,0.5
"...8199","DEP","GOC005","04/13/2021 14:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.84455,-80.10415,0.5
"...8200","DEP","STL165","03/02/2021 15:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.17298,-80.14978,0.5
"...8201","DEP","GOC013","08/11/2021 12:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.74194,-80.08113,0.5
"...8202","DEP","HIL051","07/02/2021 07:50:00","Nitrate-Nitrite__N_",0.006,"mg/L",26.26111,-80.080197,0.5
"...8203","DEP","BOY097","09/01/2021 08:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.50847,-80.03366667,0.5
"...8204","DEP","HIL062","10/07/2021 11:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.24949,-80.0621,0.5
"...8205","DEP","PEV046","09/03/2021 09:15:00","Nitrate-Nitrite__N_",0.014,"mg/L",26.0206,-80.1119,0.5
"...8206","DEP","BAK022","10/15/2021 08:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.89549,-80.119714,0.5
"...8207","DEP","PEV041","10/01/2021 09:00:00","Nitrate-Nitrite__N_",0.008,"mg/L",26.09752,-80.097333,0.5
"...8208","DEP","ILW114","10/06/2021 12:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.69742,-80.0304,0.5
"...8209","DEP","GOC005","10/11/2021 17:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.84455,-80.10415,0.5
"...8210","DEP","HIL061","09/15/2021 08:30:00","Nitrate-Nitrite__N_",0.007,"mg/L",26.25851,-80.0621,0.5
"...8211","DEP","GOC013","09/02/2021 07:40:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.74194,-80.08113,0.5
"...8212","DEP","HIL051","10/07/2021 12:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.26111,-80.080197,0.5
"...8213","DEP","PEV047","09/03/2021 10:30:00","Nitrate-Nitrite__N_",0.01,"mg/L",26.1484,-80.0952,0.5
"...8214","DEP","BAK027","09/16/2021 07:45:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.86261,-80.10401,0.5
"...8215","DEP","BAK021","09/16/2021 09:00:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.90451,-80.119714,0.5
"...8216","DEP","GOC003","10/11/2021 17:25:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.76026,-80.12362,0.5
"...8217","DEP","HIL056","10/07/2021 13:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.2286833,-80.0838167,0.5
"...8218","DEP","BOC082","10/14/2021 09:05:00","Nitrate-Nitrite__N_",0.011,"mg/L",26.35451,-80.05444,0.5
"...8219","DEP","STL162","10/04/2021 11:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.162524,-80.148663,0.5
"...8220","DEP","GOC004","09/02/2021 09:55:00","Nitrate-Nitrite__N_",0.011,"mg/L",25.76551,-80.128425,0.5
"...8221","DEP","HIL059","08/04/2021 09:05:00","Nitrate-Nitrite__N_",0.02,"mg/L",26.2561667,-80.0769167,0.5
"...8222","DEP","STL168","07/08/2021 13:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.12218,-80.12798,0.5
"...8223","DEP","GOC008","10/11/2021 17:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8351833,-80.1092833,0.5
"...8224","DEP","BOC075","10/14/2021 06:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.2986,-80.074683,0.5
"...8225","DEP","HIL062","09/15/2021 08:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.24949,-80.0621,0.5
"...8226","DEP","STL164","10/04/2021 12:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.171165,-80.15104,0.5
"...8227","DEP","STL163","08/17/2021 08:45:00","Nitrate-Nitrite__N_",0.017,"mg/L",27.16703,-80.144117,0.5
"...8228","DEP","BAK031","08/02/2021 09:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.92525,-80.086083,0.5
"...8229","DEP","BOY095","10/06/2021 15:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.489417,-80.03825,0.5
"...8230","DEP","GOC010","10/11/2021 15:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6591635,-80.0948249,0.5
"...8231","DEP","BOY090","10/06/2021 14:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.54417,-80.04057,0.5
"...8232","DEP","JUP120","10/05/2021 11:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.943797,-80.069106,0.5
"...8233","DEP","BAK021","10/15/2021 08:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.90451,-80.119714,0.5
"...8234","DEP","PEV040","10/01/2021 08:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.093006,-80.097333,0.5
"...8235","DEP","BAK028","09/16/2021 09:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.95145,-80.102867,0.5
"...8236","DEP","BOC070","10/14/2021 07:55:00","Nitrate-Nitrite__N_",0.016,"mg/L",26.335761,-80.069389,0.5
"...8237","DEP","STL161","10/04/2021 12:50:00","Nitrate-Nitrite__N_",0.015,"mg/L",27.165308,-80.163132,0.5
"...8238","DEP","BOC083","08/03/2021 10:10:00","Nitrate-Nitrite__N_",0.013,"mg/L",26.34549,-80.05444,0.5
"...8239","DEP","ILW113","10/06/2021 11:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.77245,-80.02535,0.5
"...8240","DEP","GOC014","10/11/2021 15:05:00","Nitrate-Nitrite__N_",0.048,"mg/L",25.741944,-80.086111,0.5
"...8241","DEP","BOC077","10/14/2021 07:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.309433,-80.07405,0.5
"...8242","DEP","ILW113","07/06/2021 11:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.77245,-80.02535,0.5
"...8243","DEP","PEV045","07/15/2021 16:30:00","Nitrate-Nitrite__N_",0.009,"mg/L",26.112067,-80.098833,0.5
"...8244","DEP","BOY092","07/05/2021 10:55:00","Nitrate-Nitrite__N_",0.006,"mg/L",26.54954,-80.040578,0.5
"...8245","DEP","JUP127","08/18/2021 08:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.01775,-80.07291667,0.5
"...8246","DEP","STL172","08/17/2021 07:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.12525,-80.1298333,0.5
"...8247","DEP","BOC080","10/14/2021 08:45:00","Nitrate-Nitrite__N_",0.057,"mg/L",26.35,-80.054444,0.5
"...8248","DEP","BOY090","09/01/2021 08:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.54417,-80.04057,0.5
"...8249","DEP","BOY097","08/10/2021 15:50:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.50847,-80.03366667,0.5
"...8250","DEP","JUP124","07/07/2021 10:25:00","Nitrate-Nitrite__N_",0.018,"mg/L",26.99485,-80.06685,0.5
"...8251","DEP","BAK020","10/15/2021 08:15:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.9,-80.119714,0.5
"...8252","DEP","BAK029","07/14/2021 15:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.9345,-80.1025,0.5
"...8253","DEP","PEV048","07/15/2021 15:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.9724,-80.1098,0.5
"...8254","DEP","GOC012","09/02/2021 07:50:00","Nitrate-Nitrite__N_",0.006,"mg/L",25.73743,-80.08611,0.5
"...8255","DEP","STL169","09/07/2021 13:45:00","Nitrate-Nitrite__N_",0.006,"mg/L",27.15402,-80.14882,0.5
"...8256","DEP","ILW110","09/09/2021 13:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.772447,-80.030381,0.5
"...8257","DEP","GOC003","08/11/2021 14:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.76026,-80.12362,0.5
"...8258","DEP","BAK020","08/02/2021 07:30:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.9,-80.119714,0.5
"...8259","DEP","BOC073","08/03/2021 09:05:00","Nitrate-Nitrite__N_",0.014,"mg/L",26.33576,-80.06438,0.5
"...8260","DEP","BOY100","10/06/2021 13:50:00","Nitrate-Nitrite__N_",0.008,"mg/L",26.60867,-80.02316667,0.5
"...8261","DEP","GOC002","10/11/2021 17:15:00","Nitrate-Nitrite__N_",0.014,"mg/L",25.761,-80.128425,0.5
"...8262","DEP","BOY098","09/01/2021 07:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.422417,-80.05043333,0.5
"...8263","DEP","BAK025","09/16/2021 08:15:00","Nitrate-Nitrite__N_",0.009,"mg/L",25.88526,-80.11218,0.5
"...8264","DEP","ILW118","08/19/2021 08:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.69683,-80.03033,0.5
"...8265","DEP","BOY099","07/05/2021 09:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.442217,-80.04741667,0.5
"...8266","DEP","BOC074","08/03/2021 08:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.32565,-80.0722167,0.5
"...8267","DEP","JUP128","09/08/2021 12:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.023567,-80.06655,0.5
"...8268","DEP","HIL060","09/15/2021 08:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.254,-80.0621,0.5
"...8269","DEP","PEV046","10/01/2021 08:00:00","Nitrate-Nitrite__N_",0.008,"mg/L",26.0206,-80.1119,0.5
"...8270","DEP","BOY091","10/06/2021 14:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.54502,-80.0356,0.5
"...8271","DEP","GOC004","07/19/2021 09:10:00","Nitrate-Nitrite__N_",0.019,"mg/L",25.76551,-80.128425,0.5
"...8272","DEP","BOY101","09/01/2021 09:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.5516,-80.030833,0.5
"...8273","DEP","ILW119","10/06/2021 12:35:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.6994667,-80.0301333,0.5
"...8274","DEP","PEV042","09/03/2021 09:40:00","Nitrate-Nitrite__N_",0.014,"mg/L",26.08849,-80.097333,0.5
"...8275","DEP","HIL063","10/07/2021 11:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.254,-80.0571,0.5
"...8276","DEP","STL169","10/04/2021 11:40:00","Nitrate-Nitrite__N_",0.007,"mg/L",27.15402,-80.14882,0.5
"...8277","DEP","HIL063","09/15/2021 08:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.254,-80.0571,0.5
"...8278","DEP","STL163","10/04/2021 12:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.16703,-80.144117,0.5
"...8279","DEP","BOC081","10/14/2021 08:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.35,-80.04943,0.5
"...8280","DEP","PEV040","07/15/2021 16:00:00","Nitrate-Nitrite__N_",0.026,"mg/L",26.093006,-80.097333,0.5
"...8281","DEP","BOC076","08/03/2021 09:15:00","Nitrate-Nitrite__N_",0.012,"mg/L",26.3369167,-80.0646833,0.5
"...8282","DEP","PEV051","09/03/2021 08:05:00","Nitrate-Nitrite__N_",0.031,"mg/L",26.02081,-80.087,0.5
"...8283","DEP","BOY094","09/01/2021 09:20:00","Nitrate-Nitrite__N_",0.011,"mg/L",26.56462,-80.02833333,0.5
"...8284","DEP","BOC083","09/14/2021 08:20:00","Nitrate-Nitrite__N_",0.011,"mg/L",26.34549,-80.05444,0.5
"...8285","DEP","JUP122","09/08/2021 14:15:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.93929,-80.069106,0.5
"...8286","DEP","BOC073","10/14/2021 08:05:00","Nitrate-Nitrite__N_",0.015,"mg/L",26.33576,-80.06438,0.5
"...8287","DEP","HIL053","08/04/2021 09:15:00","Nitrate-Nitrite__N_",0.02,"mg/L",26.25659,-80.07519,0.5
"...8288","DEP","PEV044","09/03/2021 10:40:00","Nitrate-Nitrite__N_",0.006,"mg/L",26.159983,-80.090283,0.5
"...8289","DEP","HIL058","10/07/2021 13:45:00","Nitrate-Nitrite__N_",0.011,"mg/L",26.19612,-80.091,0.5
"...8290","DEP","ILW110","10/06/2021 11:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.772447,-80.030381,0.5
"...8291","DEP","BAK026","10/15/2021 07:40:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8757,-80.1049667,0.5
"...8292","DEP","STL166","10/04/2021 12:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.16066,-80.14328,0.5
"...8293","DEP","BOC082","09/14/2021 08:35:00","Nitrate-Nitrite__N_",0.013,"mg/L",26.35451,-80.05444,0.5
"...8294","DEP","HIL061","07/02/2021 08:25:00","Nitrate-Nitrite__N_",0.013,"mg/L",26.25851,-80.0621,0.5
"...8295","DEP","HIL052","08/04/2021 08:45:00","Nitrate-Nitrite__N_",0.021,"mg/L",26.25208,-80.080197,0.5
"...8296","DEP","STL166","09/07/2021 14:15:00","Nitrate-Nitrite__N_",0.007,"mg/L",27.16066,-80.14328,0.5
"...8297","DEP","STL167","09/07/2021 13:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.099317,-80.124467,0.5
"...8298","DEP","PEV049","10/01/2021 07:25:00","Nitrate-Nitrite__N_",0.008,"mg/L",25.95423,-80.10117,0.5
"...8299","DEP","BOY091","07/05/2021 10:45:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.54502,-80.0356,0.5
"...8300","DEP","BAK023","08/02/2021 07:40:00","Nitrate-Nitrite__N_",0.009,"mg/L",25.9,-80.11472,0.5
"...8301","DEP","STL164","07/08/2021 12:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",27.171165,-80.15104,0.5
"...8302","DEP","BOC070","09/14/2021 07:40:00","Nitrate-Nitrite__N_",0.027,"mg/L",26.335761,-80.069389,0.5
"...8303","DEP","PEV043","08/05/2021 10:05:00","Nitrate-Nitrite__N_",0.021,"mg/L",26.09301,-80.09234,0.5
"...8304","DEP","BAK028","07/14/2021 15:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.95145,-80.102867,0.5
"...8305","DEP","BOY094","07/05/2021 11:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.56462,-80.02833333,0.5
"...8306","DEP","ILW116","08/19/2021 09:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.72168,-80.0315,0.5
"...8307","DEP","BOC070","08/03/2021 08:55:00","Nitrate-Nitrite__N_",0.024,"mg/L",26.335761,-80.069389,0.5
"...8308","DEP","BAK026","07/14/2021 14:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.8757,-80.1049667,0.5
"...8309","DEP","BAK029","08/02/2021 07:00:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.9345,-80.1025,0.5
"...8310","DEP","HIL059","07/02/2021 07:30:00","Nitrate-Nitrite__N_",0.019,"mg/L",26.2561667,-80.0769167,0.5
"...8311","DEP","ILW115","07/06/2021 09:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.70405,-80.03025,0.5
"...8312","DEP","PEV046","07/15/2021 15:25:00","Nitrate-Nitrite__N_",0.014,"mg/L",26.0206,-80.1119,0.5
"...8313","DEP","ILW114","09/09/2021 14:05:00","Nitrate-Nitrite__N_",0.011,"mg/L",26.69742,-80.0304,0.5
"...8314","DEP","BOC082","08/03/2021 09:40:00","Nitrate-Nitrite__N_",0.01,"mg/L",26.35451,-80.05444,0.5
"...8315","DEP","STL171","08/17/2021 08:25:00","Nitrate-Nitrite__N_",0.019,"mg/L",27.15983,-80.14485,0.5
"...8316","DEP","GOC001","08/11/2021 14:10:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.75649,-80.128425,0.5
"...8317","DEP","BOC079","09/14/2021 07:05:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.3120667,-80.0738333,0.5
"...8318","DEP","HIL056","09/15/2021 07:00:00","Nitrate-Nitrite__N_",0.011,"mg/L",26.2286833,-80.0838167,0.5
"...8319","DEP","BOC072","09/14/2021 07:30:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.33125,-80.069389,0.5
"...8320","DEP","HIL054","09/15/2021 08:20:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.28915,-80.0751167,0.5
"...8321","DEP","GOC010","08/11/2021 13:25:00","Nitrate-Nitrite__N_",0.005,"mg/L",25.6591635,-80.0948249,0.5
"...8322","DEP","PEV051","08/05/2021 08:10:00","Nitrate-Nitrite__N_",0.06,"mg/L",26.02081,-80.087,0.5
"...8323","DEP","PEV044","07/15/2021 16:55:00","Nitrate-Nitrite__N_",0.005,"mg/L",26.159983,-80.090283,0.5
