"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...918","DERM_BBWQ","SP01","09/12/2024 09:45:00","Nitrogen-_Total",0.76,"mg/L",25.6583676,-80.2659342,0.5
"...919","DERM_BBWQ","MR03","07/09/2024 10:35:00","Nitrogen-_Total",1.21,"mg/L",25.778711,-80.2072338,0.5
"...920","DERM_BBWQ","SK05","07/08/2024 11:00:00","Nitrogen-_Total",0.93,"mg/L",25.9596526,-80.2054001,0.5
"...921","DERM_BBWQ","AC01","07/08/2024 10:20:00","Nitrogen-_Total",0.4,"mg/L",25.9006722,-80.1443668,0.5
"...922","DERM_BBWQ","BBY4","08/08/2024 09:45:00","Nitrogen-_Total",0.24,"mg/L",25.599304,-80.275107,0.5
"...923","DERM_BBWQ","BB08","08/05/2024 08:55:00","Nitrogen-_Total",0.55,"mg/L",25.86423333,-80.17096667,0.5
"...924","DERM_BBWQ","OC01","07/08/2024 09:50:00","Nitrogen-_Total",0.58,"mg/L",25.89776829,-80.24577639,0.5
"...925","DERM_BBWQ","MR05","07/09/2024 11:00:00","Nitrogen-_Total",1,"mg/L",25.7857488,-80.2266574,0.5
"...926","DERM_BBWQ","TM02","07/09/2024 09:20:00","Nitrogen-_Total",0.85,"mg/L",25.7855632,-80.2559449,0.5
"...927","DERM_BBWQ","BS09","07/08/2024 10:20:00","Nitrogen-_Total",0.95,"mg/L",25.9137136,-80.292988,0.5
"...928","DERM_BBWQ","BB25","07/09/2024 09:20:00","Nitrogen-_Total",0.24,"mg/L",25.7592763,-80.1450669,0.5
"...929","DERM_BBWQ","BL03","07/10/2024 10:40:00","Nitrogen-_Total",1.33,"mg/L",25.5490482,-80.3481369,0.5
"...930","DERM_BBWQ","BBMB2","09/09/2024 10:45:00","Nitrogen-_Total",0.31,"mg/L",25.80345,-80.145149,0.5
"...931","DERM_BBWQ","FC03","07/10/2024 08:40:00","Nitrogen-_Total",0.58,"mg/L",25.4480526,-80.3673826,0.5
"...932","DERM_BBWQ","BB18","07/09/2024 09:50:00","Nitrogen-_Total",0.24,"mg/L",25.7868761,-80.1633701,0.5
"...933","DERM_BBWQ","BL02","09/11/2024 10:35:00","Nitrogen-_Total",1.06,"mg/L",25.5411866,-80.3284753,0.5
"...934","DERM_BBWQ","L31E1","07/10/2024 09:40:00","Nitrogen-_Total",0.56,"mg/L",25.4926466,-80.346775,0.5
"...935","DERM_BBWQ","SP05","08/08/2024 10:00:00","Nitrogen-_Total",0.82,"mg/L",25.691593,-80.30675,0.5
"...936","DERM_BBWQ","BISC121","08/07/2024 08:45:00","Nitrogen-_Total",0.5,"mg/L",25.3549983,-80.291665,0.5
"...937","DERM_BBWQ","MR11","07/09/2024 11:05:00","Nitrogen-_Total",1,"mg/L",25.841603,-80.306345,0.5
"...938","DERM_BBWQ","FC15","07/10/2024 08:30:00","Nitrogen-_Total",0.58,"mg/L",25.4481037,-80.460903,0.5
"...939","DERM_BBWQ","BB25","08/06/2024 09:10:00","Nitrogen-_Total",0.29,"mg/L",25.7592763,-80.1450669,0.5
"...940","DERM_BBWQ","BB10","08/05/2024 09:30:00","Nitrogen-_Total",0.24,"mg/L",25.8695722,-80.1438671,0.5
"...941","DERM_BBWQ","MR15","08/06/2024 10:05:00","Nitrogen-_Total",1.13,"mg/L",25.8959808,-80.379429,0.5
"...942","DERM_BBWQ","CD04A","08/08/2024 08:30:00","Nitrogen-_Total",0.31,"mg/L",25.594937,-80.341127,0.5
"...943","DERM_BBWQ","LR06","08/05/2024 08:30:00","Nitrogen-_Total",1.04,"mg/L",25.8539749,-80.1927698,0.5
"...944","DERM_BBWQ","TM02","09/10/2024 09:15:00","Nitrogen-_Total",0.93,"mg/L",25.7855632,-80.2559449,0.5
"...945","DERM_BBWQ","CM04","09/10/2024 10:05:00","Nitrogen-_Total",0.69,"mg/L",25.78272272,-80.26952901,0.576
"...946","DERM_BBWQ","TM07A","07/09/2024 09:25:00","Nitrogen-_Total",1.08,"mg/L",25.761291,-80.392942,0.5
"...947","DERM_BBWQ","TM05","09/10/2024 08:30:00","Nitrogen-_Total",1,"mg/L",25.7625448,-80.3202984,0.5
"...948","DERM_BBWQ","PR01","07/10/2024 10:30:00","Nitrogen-_Total",3.57,"mg/L",25.5195874,-80.3319765,0.5
"...949","DERM_BBWQ","BB11","07/09/2024 09:50:00","Nitrogen-_Total",0.68,"mg/L",25.8464751,-80.1669677,0.5
"...950","DERM_BBWQ","CD01A","09/12/2024 10:20:00","Nitrogen-_Total",0.47,"mg/L",25.95683333,-80.43063333,0.5
"...951","DERM_BBWQ","BL12","08/07/2024 12:25:00","Nitrogen-_Total",0.99,"mg/L",25.6610226,-80.4306146,0.5
"...952","DERM_BBWQ","BB05A","09/09/2024 11:00:00","Nitrogen-_Total",0.61,"mg/L",25.9017218,-80.1422694,0.5
"...953","DERM_BBWQ","BBKB1","09/12/2024 11:20:00","Nitrogen-_Total",0.24,"mg/L",25.69801,-80.17428,0.5
"...954","DERM_BBWQ","BB11","08/05/2024 10:10:00","Nitrogen-_Total",0.24,"mg/L",25.8464751,-80.1669677,0.5
"...955","DERM_BBWQ","BB13A","09/09/2024 09:55:00","Nitrogen-_Total",0.41,"mg/L",25.84363213,-80.16884056,0.5
"...956","DERM_BBWQ","BS11","09/09/2024 10:35:00","Nitrogen-_Total",2.92,"mg/L",25.927833,-80.35815,0.514
"...957","DERM_BBWQ","BS04","07/08/2024 08:50:00","Nitrogen-_Total",0.84,"mg/L",25.8740728,-80.1814691,0.5
"...958","DERM_BBWQ","GL02","08/07/2024 11:00:00","Nitrogen-_Total",1.15,"mg/L",25.5372206,-80.3330313,0.5
"...959","DERM_BBWQ","CD02","08/08/2024 08:50:00","Nitrogen-_Total",0.33,"mg/L",25.6111839,-80.3098744,0.5
"...960","DERM_BBWQ","BBMB2","07/09/2024 10:35:00","Nitrogen-_Total",0.81,"mg/L",25.80345,-80.145149,0.5
"...961","DERM_BBWQ","AC03","07/08/2024 09:15:00","Nitrogen-_Total",1.64,"mg/L",25.8998739,-80.1622067,0.534
"...962","DERM_BBWQ","BBOR2","08/07/2024 09:10:00","Nitrogen-_Total",0.31,"mg/L",25.2963,-80.3255,0.5
"...963","DERM_BBWQ","CD01A","08/08/2024 09:35:00","Nitrogen-_Total",0.44,"mg/L",25.95683333,-80.43063333,0.5
"...964","DERM_BBWQ","CG03","08/08/2024 11:10:00","Nitrogen-_Total",0.86,"mg/L",25.738545,-80.286792,0.5
"...965","DERM_BBWQ","MW04","08/07/2024 09:05:00","Nitrogen-_Total",3.18,"mg/L",25.4712872,-80.3792762,0.5
"...966","DERM_BBWQ","LR06","07/08/2024 08:30:00","Nitrogen-_Total",1.12,"mg/L",25.8539749,-80.1927698,0.5
"...967","DERM_BBWQ","SP08","07/11/2024 10:50:00","Nitrogen-_Total",1.08,"mg/L",25.7154804,-80.3829744,0.5
"...968","DERM_BBWQ","BBMB4","07/09/2024 10:15:00","Nitrogen-_Total",0.24,"mg/L",25.846566,-80.127483,0.5
"...969","DERM_BBWQ","GL02","07/10/2024 11:00:00","Nitrogen-_Total",1.12,"mg/L",25.5372206,-80.3330313,0.5
"...970","DERM_BBWQ","OSC2","07/08/2024 09:20:00","Nitrogen-_Total",2.11,"mg/L",25.890008,-80.243468,0.5
"...971","DERM_BBWQ","BB14","07/09/2024 10:05:00","Nitrogen-_Total",0.58,"mg/L",25.8300761,-80.1585673,0.5
"...972","DERM_BBWQ","BBMB4","08/05/2024 10:45:00","Nitrogen-_Total",0.3,"mg/L",25.846566,-80.127483,0.5
"...973","DERM_BBWQ","FC03","09/11/2024 09:45:00","Nitrogen-_Total",0.65,"mg/L",25.4480526,-80.3673826,0.5
"...974","DERM_BBWQ","OSC3","08/05/2024 09:00:00","Nitrogen-_Total",1.07,"mg/L",25.879678,-80.236215,0.5
"...975","DERM_BBWQ","BB37","09/12/2024 10:45:00","Nitrogen-_Total",0.24,"mg/L",25.570684,-80.19177,0.5
"...976","DERM_BBWQ","DDC1","08/06/2024 10:55:00","Nitrogen-_Total",0.71,"mg/L",25.826103,-80.385617,0.5
"...977","DERM_BBWQ","BB26","08/06/2024 08:45:00","Nitrogen-_Total",0.24,"mg/L",25.747777,-80.1850708,0.5
"...978","DERM_BBWQ","BB31","09/12/2024 08:45:00","Nitrogen-_Total",0.24,"mg/L",25.6937801,-80.2075693,0.5
"...979","DERM_BBWQ","BB51","08/07/2024 09:45:00","Nitrogen-_Total",0.89,"mg/L",25.251496,-80.4140785,0.5
"...980","DERM_BBWQ","MR01","07/09/2024 10:10:00","Nitrogen-_Total",0.57,"mg/L",25.770035,-80.1915094,0.5
"...981","DERM_BBWQ","BB15A","08/05/2024 09:30:00","Nitrogen-_Total",0.71,"mg/L",25.81507571,-80.1752699,0.5
"...982","DERM_BBWQ","CG01","07/11/2024 08:45:00","Nitrogen-_Total",0.28,"mg/L",25.7036788,-80.2472057,0.5
"...983","DERM_BBWQ","AC06","09/09/2024 08:55:00","Nitrogen-_Total",1.55,"mg/L",25.9083837,-80.1636707,0.5
"...984","DERM_BBWQ","WC04","08/06/2024 09:00:00","Nitrogen-_Total",0.52,"mg/L",25.7944234,-80.2214498,0.5
"...985","DERM_BBWQ","BB47","08/07/2024 08:55:00","Nitrogen-_Total",0.24,"mg/L",25.3367944,-80.3200766,0.5
"...986","DERM_BBWQ","MR02","08/06/2024 10:35:00","Nitrogen-_Total",0.93,"mg/L",25.7689853,-80.1978204,0.5
"...987","DERM_BBWQ","WC02","07/09/2024 08:30:00","Nitrogen-_Total",0.67,"mg/L",25.7843109,-80.2104451,0.5
"...988","DERM_BBWQ","LR07","07/08/2024 08:30:00","Nitrogen-_Total",1.3,"mg/L",25.87107,-80.25103,0.5
"...989","DERM_BBWQ","TM08","09/10/2024 09:35:00","Nitrogen-_Total",1.22,"mg/L",25.761778,-80.4810792,0.5
"...990","DERM_BBWQ","MR06","07/09/2024 11:20:00","Nitrogen-_Total",0.86,"mg/L",25.7954165,-80.2443892,0.5
"...991","DERM_BBWQ","SK10","07/08/2024 10:05:00","Nitrogen-_Total",1.06,"mg/L",25.956833,-80.430633,0.5
"...992","DERM_BBWQ","BB47","07/10/2024 09:00:00","Nitrogen-_Total",0.42,"mg/L",25.3367944,-80.3200766,0.5
"...993","DERM_BBWQ","BB48","09/11/2024 09:25:00","Nitrogen-_Total",0.35,"mg/L",25.308595,-80.3488753,0.5
"...994","DERM_BBWQ","BL01","09/11/2024 11:10:00","Nitrogen-_Total",1.12,"mg/L",25.5360433,-80.3252712,0.5
"...995","DERM_BBWQ","BISC127","09/12/2024 10:05:00","Nitrogen-_Total",0.34,"mg/L",25.6299983,-80.25,0.5
"...996","DERM_BBWQ","BB34","09/12/2024 09:30:00","Nitrogen-_Total",0.35,"mg/L",25.6514821,-80.2590735,0.5
"...997","DERM_BBWQ","CD05","09/12/2024 09:00:00","Nitrogen-_Total",0.3,"mg/L",25.6238368,-80.3436253,0.5
"...998","DERM_BBWQ","CD03A","09/12/2024 08:55:00","Nitrogen-_Total",0.66,"mg/L",25.614657,-80.317532,0.5
"...999","DERM_BBWQ","MI02","09/11/2024 09:30:00","Nitrogen-_Total",0.5,"mg/L",25.4893605,-80.3473436,0.5
"...1000","DERM_BBWQ","TM08","07/09/2024 09:50:00","Nitrogen-_Total",1,"mg/L",25.761778,-80.4810792,0.5
"...1001","DERM_BBWQ","AC06","08/05/2024 09:10:00","Nitrogen-_Total",0.68,"mg/L",25.9083837,-80.1636707,0.5
"...1002","DERM_BBWQ","BB48","07/10/2024 09:25:00","Nitrogen-_Total",0.42,"mg/L",25.308595,-80.3488753,0.5
"...1003","DERM_BBWQ","CG02","07/11/2024 08:30:00","Nitrogen-_Total",0.82,"mg/L",25.706066,-80.26086,0.5
"...1004","DERM_BBWQ","BISC101","09/11/2024 10:40:00","Nitrogen-_Total",0.56,"mg/L",25.4783316,-80.320831,0.5
"...1005","DERM_BBWQ","BB17","09/09/2024 09:10:00","Nitrogen-_Total",0.49,"mg/L",25.802675,-80.1659703,0.5
"...1006","DERM_BBWQ","BB41","08/07/2024 10:25:00","Nitrogen-_Total",0.59,"mg/L",25.4726881,-80.2844755,0.5
"...1007","DERM_BBWQ","BS10","07/08/2024 11:10:00","Nitrogen-_Total",1.12,"mg/L",25.9187361,-80.3244952,0.5
"...1008","DERM_BBWQ","IC02","08/05/2024 09:45:00","Nitrogen-_Total",0.27,"mg/L",25.880033,-80.129597,0.5
"...1009","DERM_BBWQ","MR07","08/06/2024 11:45:00","Nitrogen-_Total",1.17,"mg/L",25.8072788,-80.2601771,0.5
"...1010","DERM_BBWQ","BB39A","09/11/2024 10:50:00","Nitrogen-_Total",0.47,"mg/L",25.5264328,-80.3070577,0.5
"...1011","DERM_BBWQ","BB28","08/06/2024 08:30:00","Nitrogen-_Total",0.24,"mg/L",25.7291777,-80.1602691,0.5
"...1012","DERM_BBWQ","AC03","09/09/2024 08:45:00","Nitrogen-_Total",0.97,"mg/L",25.8998739,-80.1622067,0.5
"...1013","DERM_BBWQ","BBY4","07/11/2024 10:05:00","Nitrogen-_Total",0.24,"mg/L",25.599304,-80.275107,0.5
"...1014","DERM_BBWQ","TM03A","07/09/2024 09:40:00","Nitrogen-_Total",0.82,"mg/L",25.7937979,-80.2625108,0.5
"...1015","DERM_BBWQ","MR11","08/06/2024 10:30:00","Nitrogen-_Total",0.89,"mg/L",25.841603,-80.306345,0.5
"...1016","DERM_BBWQ","MR15","09/10/2024 10:15:00","Nitrogen-_Total",1.07,"mg/L",25.8959808,-80.379429,0.5
"...1017","DERM_BBWQ","TM05","07/09/2024 08:30:00","Nitrogen-_Total",0.93,"mg/L",25.7625448,-80.3202984,0.5
"...1018","DERM_BBWQ","MW05","07/10/2024 10:00:00","Nitrogen-_Total",3.14,"mg/L",25.521443,-80.4435492,0.5
"...1019","DERM_BBWQ","TM06","08/06/2024 08:50:00","Nitrogen-_Total",0.78,"mg/L",25.762007,-80.348379,0.5
"...1020","DERM_BBWQ","PR08","08/07/2024 12:00:00","Nitrogen-_Total",0.46,"mg/L",25.5870676,-80.5112166,0.5
"...1021","DERM_BBWQ","BB01A","09/09/2024 11:50:00","Nitrogen-_Total",0.5,"mg/L",25.960526,-80.124254,0.5
"...1022","DERM_BBWQ","LR08","08/05/2024 09:10:00","Nitrogen-_Total",1.18,"mg/L",25.8703617,-80.2907737,0.5
"...1023","DERM_BBWQ","BBMB2","08/05/2024 11:00:00","Nitrogen-_Total",0.44,"mg/L",25.80345,-80.145149,0.5
"...1024","DERM_BBWQ","BBMB3","07/09/2024 10:25:00","Nitrogen-_Total",0.24,"mg/L",25.825666,-80.13375,0.5
"...1025","DERM_BBWQ","LR06","09/09/2024 09:00:00","Nitrogen-_Total",1.11,"mg/L",25.8539749,-80.1927698,0.5
"...1026","DERM_BBWQ","BB05A","07/08/2024 11:30:00","Nitrogen-_Total",0.24,"mg/L",25.9017218,-80.1422694,0.5
"...1027","DERM_BBWQ","SP05","09/12/2024 10:20:00","Nitrogen-_Total",0.82,"mg/L",25.691593,-80.30675,0.5
"...1028","DERM_BBWQ","BL12","09/11/2024 11:30:00","Nitrogen-_Total",1.04,"mg/L",25.6610226,-80.4306146,0.5
"...1029","DERM_BBWQ","MR07","09/10/2024 11:45:00","Nitrogen-_Total",1.05,"mg/L",25.8072788,-80.2601771,0.5
"...1030","DERM_BBWQ","BB25","09/10/2024 09:20:00","Nitrogen-_Total",0.51,"mg/L",25.7592763,-80.1450669,0.5
"...1031","DERM_BBWQ","SP04","09/12/2024 09:30:00","Nitrogen-_Total",0.82,"mg/L",25.6740799,-80.2840729,0.5
"...1032","DERM_BBWQ","IC01","07/08/2024 09:45:00","Nitrogen-_Total",0.24,"mg/L",25.893724,-80.130186,0.5
"...1033","DERM_BBWQ","MR08","08/06/2024 09:50:00","Nitrogen-_Total",1.2,"mg/L",25.8103755,-80.2642734,0.5
"...1034","DERM_BBWQ","OSC2","09/09/2024 10:05:00","Nitrogen-_Total",2.16,"mg/L",25.890008,-80.243468,0.5
"...1035","DERM_BBWQ","BB18","09/10/2024 09:55:00","Nitrogen-_Total",0.24,"mg/L",25.7868761,-80.1633701,0.5
"...1036","DERM_BBWQ","SK09","09/09/2024 11:35:00","Nitrogen-_Total",0.76,"mg/L",25.964234,-80.3110905,0.5
"...1037","DERM_BBWQ","MW04","07/10/2024 09:00:00","Nitrogen-_Total",1.25,"mg/L",25.4712872,-80.3792762,0.5
"...1038","DERM_BBWQ","MR05","08/06/2024 11:10:00","Nitrogen-_Total",0.96,"mg/L",25.7857488,-80.2266574,0.5
"...1039","DERM_BBWQ","CM02","09/10/2024 10:15:00","Nitrogen-_Total",0.44,"mg/L",25.78348,-80.23984,0.5
"...1040","DERM_BBWQ","BB15","07/09/2024 09:00:00","Nitrogen-_Total",0.24,"mg/L",25.8150757,-80.1752699,0.5
"...1041","DERM_BBWQ","BB39A","08/07/2024 10:45:00","Nitrogen-_Total",0.54,"mg/L",25.5264328,-80.3070577,0.5
"...1042","DERM_BBWQ","MR03","08/06/2024 10:50:00","Nitrogen-_Total",0.95,"mg/L",25.778711,-80.2072338,0.5
"...1043","DERM_BBWQ","BISC122","07/10/2024 10:25:00","Nitrogen-_Total",0.27,"mg/L",25.4133316,-80.295,0.5
"...1044","DERM_BBWQ","BISC127","08/08/2024 09:25:00","Nitrogen-_Total",0.7,"mg/L",25.6299983,-80.25,0.5
"...1045","DERM_BBWQ","BL02","08/07/2024 11:10:00","Nitrogen-_Total",1.17,"mg/L",25.5411866,-80.3284753,0.5
"...1046","DERM_BBWQ","IC01","08/05/2024 10:15:00","Nitrogen-_Total",0.24,"mg/L",25.893724,-80.130186,0.5
"...1047","DERM_BBWQ","BB15A","07/09/2024 09:15:00","Nitrogen-_Total",0.38,"mg/L",25.81507571,-80.1752699,0.5
"...1048","DERM_BBWQ","CD01A","07/11/2024 09:50:00","Nitrogen-_Total",0.24,"mg/L",25.95683333,-80.43063333,0.5
"...1049","DERM_BBWQ","BS01","09/09/2024 09:20:00","Nitrogen-_Total",0.9,"mg/L",25.8720738,-80.1647689,0.5
"...1050","DERM_BBWQ","OL01","08/05/2024 09:40:00","Nitrogen-_Total",0.76,"mg/L",25.938348,-80.149601,0.5
"...1051","DERM_BBWQ","BB32","07/11/2024 10:40:00","Nitrogen-_Total",0.28,"mg/L",25.68568,-80.1835687,0.5
"...1052","DERM_BBWQ","LR05","09/09/2024 09:35:00","Nitrogen-_Total",1.19,"mg/L",25.8714828,-80.2341987,0.5
"...1053","DERM_BBWQ","MR06","09/10/2024 11:30:00","Nitrogen-_Total",0.78,"mg/L",25.7954165,-80.2443892,0.5
"...1054","DERM_BBWQ","BL03","08/07/2024 10:25:00","Nitrogen-_Total",1.34,"mg/L",25.5490482,-80.3481369,0.5
"...1055","DERM_BBWQ","BB22","09/10/2024 09:05:00","Nitrogen-_Total",0.24,"mg/L",25.7562781,-80.1742698,0.5
"...1056","DERM_BBWQ","BB01A","07/08/2024 11:25:00","Nitrogen-_Total",0.42,"mg/L",25.960526,-80.124254,0.5
"...1057","DERM_BBWQ","BB11","09/09/2024 10:05:00","Nitrogen-_Total",0.48,"mg/L",25.8464751,-80.1669677,0.5
"...1058","DERM_BBWQ","BB22","08/06/2024 08:55:00","Nitrogen-_Total",0.26,"mg/L",25.7562781,-80.1742698,0.5
"...1059","DERM_BBWQ","TM05","08/06/2024 08:30:00","Nitrogen-_Total",0.83,"mg/L",25.7625448,-80.3202984,0.5
"...1060","DERM_BBWQ","BB47","09/11/2024 09:00:00","Nitrogen-_Total",0.24,"mg/L",25.3367944,-80.3200766,0.5
"...1061","DERM_BBWQ","BB48","08/07/2024 09:20:00","Nitrogen-_Total",0.64,"mg/L",25.308595,-80.3488753,0.5
"...1062","DERM_BBWQ","SK01","07/08/2024 11:45:00","Nitrogen-_Total",0.72,"mg/L",25.9294714,-80.1503688,0.5
"...1063","DERM_BBWQ","BBKB1","07/11/2024 10:50:00","Nitrogen-_Total",0.24,"mg/L",25.69801,-80.17428,0.5
"...1064","DERM_BBWQ","TM03A","09/10/2024 09:30:00","Nitrogen-_Total",0.77,"mg/L",25.7937979,-80.2625108,0.5
"...1065","DERM_BBWQ","BB10","07/08/2024 09:20:00","Nitrogen-_Total",0.42,"mg/L",25.8695722,-80.1438671,0.5
"...1066","DERM_BBWQ","BB09","07/08/2024 09:15:00","Nitrogen-_Total",0.24,"mg/L",25.871374,-80.1550667,0.5
"...1067","DERM_BBWQ","BB26","07/09/2024 09:00:00","Nitrogen-_Total",0.24,"mg/L",25.747777,-80.1850708,0.5
"...1068","DERM_BBWQ","MR15","07/09/2024 10:35:00","Nitrogen-_Total",1.06,"mg/L",25.8959808,-80.379429,0.5
"...1069","DERM_BBWQ","BBKB1","08/08/2024 10:25:00","Nitrogen-_Total",0.24,"mg/L",25.69801,-80.17428,0.5
"...1070","DERM_BBWQ","CD02","09/12/2024 08:30:00","Nitrogen-_Total",0.62,"mg/L",25.6111839,-80.3098744,0.5
"...1071","DERM_BBWQ","OSC3","09/09/2024 09:45:00","Nitrogen-_Total",1.46,"mg/L",25.879678,-80.236215,0.5
"...1072","DERM_BBWQ","MR01","09/10/2024 10:20:00","Nitrogen-_Total",0.43,"mg/L",25.770035,-80.1915094,0.5
"...1073","DERM_BBWQ","FC03","08/07/2024 08:40:00","Nitrogen-_Total",0.71,"mg/L",25.4480526,-80.3673826,0.5
"...1074","DERM_BBWQ","BL04","09/11/2024 10:25:00","Nitrogen-_Total",1.61,"mg/L",25.568404,-80.363504,0.5
"...1075","DERM_BBWQ","BS01","08/05/2024 09:10:00","Nitrogen-_Total",0.69,"mg/L",25.8720738,-80.1647689,0.5
"...1076","DERM_BBWQ","BBMB1","08/06/2024 09:40:00","Nitrogen-_Total",0.24,"mg/L",25.4659,-80.38429,0.5
"...1077","DERM_BBWQ","LR10","09/09/2024 09:30:00","Nitrogen-_Total",1.56,"mg/L",25.8695563,-80.3387186,0.5
"...1078","DERM_BBWQ","MR07","07/09/2024 11:35:00","Nitrogen-_Total",1.01,"mg/L",25.8072788,-80.2601771,0.5
"...1079","DERM_BBWQ","BB17","09/09/2024 09:00:00","Nitrogen-_Total",0.34,"mg/L",25.802675,-80.1659703,0.5
"...1080","DERM_BBWQ","BB17","08/05/2024 09:05:00","Nitrogen-_Total",0.26,"mg/L",25.802675,-80.1659703,0.5
"...1081","DERM_BBWQ","BB32","08/08/2024 10:20:00","Nitrogen-_Total",0.51,"mg/L",25.68568,-80.1835687,0.5
"...1082","DERM_BBWQ","CD04A","07/11/2024 08:30:00","Nitrogen-_Total",0.29,"mg/L",25.594937,-80.341127,0.5
"...1083","DERM_BBWQ","BBMB3","08/05/2024 10:50:00","Nitrogen-_Total",0.24,"mg/L",25.825666,-80.13375,0.5
"...1084","DERM_BBWQ","BB38","07/10/2024 08:30:00","Nitrogen-_Total",0.24,"mg/L",25.5196864,-80.2393748,0.5
"...1085","DERM_BBWQ","SK02","08/05/2024 09:25:00","Nitrogen-_Total",1.02,"mg/L",25.9319891,-80.1523133,0.5
"...1086","DERM_BBWQ","SK10","08/05/2024 10:10:00","Nitrogen-_Total",1.06,"mg/L",25.956833,-80.430633,0.5
"...1087","DERM_BBWQ","LR01","09/09/2024 09:50:00","Nitrogen-_Total",0.91,"mg/L",25.8451746,-80.1733678,0.5
"...1088","DERM_BBWQ","DDC2","09/10/2024 11:50:00","Nitrogen-_Total",0.63,"mg/L",25.812261,-80.321703,0.5
"...1089","DERM_BBWQ","MR04","07/09/2024 10:50:00","Nitrogen-_Total",0.94,"mg/L",25.7827799,-80.2147826,0.5
"...1090","DERM_BBWQ","OSC1","07/08/2024 09:40:00","Nitrogen-_Total",0.57,"mg/L",25.893635,-80.242845,0.5
"...1091","DERM_BBWQ","BL12","07/10/2024 12:20:00","Nitrogen-_Total",1.62,"mg/L",25.6610226,-80.4306146,0.5
"...1092","DERM_BBWQ","BB34","08/08/2024 09:00:00","Nitrogen-_Total",0.25,"mg/L",25.6514821,-80.2590735,0.5
"...1093","DERM_BBWQ","AC03","08/05/2024 08:55:00","Nitrogen-_Total",0.74,"mg/L",25.8998739,-80.1622067,0.5
"...1094","DERM_BBWQ","PR01","09/11/2024 10:15:00","Nitrogen-_Total",3.57,"mg/L",25.5195874,-80.3319765,0.5
"...1095","DERM_BBWQ","MR02","09/10/2024 10:35:00","Nitrogen-_Total",0.86,"mg/L",25.7689853,-80.1978204,0.5
"...1096","DERM_BBWQ","IC02","09/09/2024 10:00:00","Nitrogen-_Total",0.3,"mg/L",25.880033,-80.129597,0.5
"...1097","DERM_BBWQ","SK02","07/08/2024 09:50:00","Nitrogen-_Total",0.94,"mg/L",25.9319891,-80.1523133,0.5
"...1098","DERM_BBWQ","BBOR1","07/10/2024 09:05:00","Nitrogen-_Total",0.44,"mg/L",25.3237,-80.3072,0.5
"...1099","DERM_BBWQ","BB17","07/09/2024 08:50:00","Nitrogen-_Total",0.24,"mg/L",25.802675,-80.1659703,0.5
"...1100","DERM_BBWQ","PR08","09/11/2024 11:10:00","Nitrogen-_Total",0.43,"mg/L",25.5870676,-80.5112166,0.5
"...1101","DERM_BBWQ","BS11","08/05/2024 10:50:00","Nitrogen-_Total",1.6,"mg/L",25.927833,-80.35815,0.5
"...1102","DERM_BBWQ","MI03","08/07/2024 10:05:00","Nitrogen-_Total",0.44,"mg/L",25.4894593,-80.3635494,0.5
"...1103","DERM_BBWQ","LR07","09/09/2024 08:30:00","Nitrogen-_Total",1.16,"mg/L",25.87107,-80.25103,0.5
"...1104","DERM_BBWQ","MR02","07/09/2024 10:25:00","Nitrogen-_Total",1.23,"mg/L",25.7689853,-80.1978204,0.5
"...1105","DERM_BBWQ","DDC1","07/09/2024 11:50:00","Nitrogen-_Total",0.54,"mg/L",25.826103,-80.385617,0.5
"...1106","DERM_BBWQ","BBMB1","07/09/2024 09:45:00","Nitrogen-_Total",0.24,"mg/L",25.4659,-80.38429,0.5
"...1107","DERM_BBWQ","TM08","08/06/2024 09:30:00","Nitrogen-_Total",0.96,"mg/L",25.761778,-80.4810792,0.5
"...1108","DERM_BBWQ","LR10","08/05/2024 09:35:00","Nitrogen-_Total",1.69,"mg/L",25.8695563,-80.3387186,0.5
"...1109","DERM_BBWQ","BBOR2","07/10/2024 09:15:00","Nitrogen-_Total",0.28,"mg/L",25.2963,-80.3255,0.5
"...1110","DERM_BBWQ","BS01","07/08/2024 09:00:00","Nitrogen-_Total",0.78,"mg/L",25.8720738,-80.1647689,0.5
"...1111","DERM_BBWQ","BL02","07/10/2024 11:10:00","Nitrogen-_Total",1.1,"mg/L",25.5411866,-80.3284753,0.5
"...1112","DERM_BBWQ","LR01","07/09/2024 09:30:00","Nitrogen-_Total",1.11,"mg/L",25.8451746,-80.1733678,0.5
"...1113","DERM_BBWQ","BS07","07/08/2024 11:00:00","Nitrogen-_Total",0.67,"mg/L",25.9166356,-80.2114643,0.5
"...1114","DERM_BBWQ","AC01","08/05/2024 10:45:00","Nitrogen-_Total",0.24,"mg/L",25.9006722,-80.1443668,0.5
"...1115","DERM_BBWQ","BS09","09/09/2024 11:05:00","Nitrogen-_Total",0.93,"mg/L",25.9137136,-80.292988,0.5
"...1116","DERM_BBWQ","BL05","09/11/2024 10:35:00","Nitrogen-_Total",1.59,"mg/L",25.576314,-80.360246,0.5
"...1117","DERM_BBWQ","BB04","09/09/2024 11:20:00","Nitrogen-_Total",0.34,"mg/L",25.917671,-80.1257684,0.5
"...1118","DERM_BBWQ","SK05","09/09/2024 10:00:00","Nitrogen-_Total",1.19,"mg/L",25.9596526,-80.2054001,0.5
