Requested report - WIN WAVES
ORGANIZATION ID = 21FLPBCH PROJECT ID - PROJECT NAME = ERMWQ - PBC ERM Ambient Water Quality Monitoring DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate (N) - mg/L | Nitrate-Nitrite (N) - mg/L | Nitrite (N) - mg/L | Orthophosphate (P) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Turbidity - NTU | Chlorophyll a, free of pheophytin - ug/L | Nitrogen- Total - mg/L | Silica (SiO2) - mg/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on APRIL 30, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0514202428E1424FCEB"|"Equipment Blank"|"05/14/2024 13:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"15483051"|"Phosphorus- Total"|"0.0028"|""|"mg/L"|"0.0028"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0514202428E1424FCEB"|"Equipment Blank"|"05/14/2024 13:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"15483054"|"Nitrogen- Total Kjeldahl"|"0.2"|""|"mg/L"|"0.2"|"0.5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0514202428E1424FCEB"|"Equipment Blank"|"05/14/2024 13:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"15483058"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0514202428E1424FCEB"|"Equipment Blank"|"05/14/2024 13:30:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"15483057"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0304202528C425S28"|"Field"|"03/04/2025 12:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371032"|"Dissolved Oxygen"|"6.91"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0304202528C425S28"|"Field"|"03/04/2025 12:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371034"|"pH"|"7.77"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"28"|""|"26 32 20.77"|""|"-80 3 26.46"|"3256B"|"0304202528C425S28"|"Field"|"03/04/2025 12:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371036"|"Temperature, Water"|"22"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0304202531EC425S31E"|"Field"|"03/04/2025 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371047"|"Dissolved Oxygen"|"5.66"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0304202531EC425S31E"|"Field"|"03/04/2025 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371049"|"pH"|"7.64"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0304202531EC425S31E"|"Field"|"03/04/2025 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371051"|"Temperature, Water"|"22.6"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1107202411K724S11"|"Field"|"11/07/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16792007"|"Salinity"|"28.57"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1107202411K724S11"|"Field"|"11/07/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16792008"|"Temperature, Water"|"25.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1107202411K724S11"|"Field"|"11/07/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16792003"|"Dissolved Oxygen"|"6.85"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1107202411K724S11"|"Field"|"11/07/2024 12:57:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16792005"|"pH"|"7.74"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"0205202538BB525SS"|"Sample"|"02/05/2025 12:11:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17314907"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"0205202538BB525SS"|"Sample"|"02/05/2025 12:11:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17314905"|"Nitrate-Nitrite (N)"|"0.35"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"0205202538BB525SS"|"Sample"|"02/05/2025 12:11:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17314908"|"Phosphorus- Total"|"0.17"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"0205202538BB525SS"|"Sample"|"02/05/2025 12:11:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17314906"|"Nitrogen- Total Kjeldahl"|"1.5"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0212202513B1225FCEB"|"Equipment Blank"|"02/12/2025 12:26:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17315756"|"Phosphorus- Total"|"0.003"|""|"mg/L"|"0.0028"|"0.004"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0212202513B1225FCEB"|"Equipment Blank"|"02/12/2025 12:26:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17315762"|"Nitrogen- Total Kjeldahl"|"0.2"|""|"mg/L"|"0.2"|"0.5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0212202513B1225FCEB"|"Equipment Blank"|"02/12/2025 12:26:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17315764"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0212202513B1225FCEB"|"Equipment Blank"|"02/12/2025 12:26:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17315759"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0212202513B1225FCEB"|"Equipment Blank"|"02/12/2025 12:26:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17315763"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0303202524C325S FCEB"|"Equipment Blank"|"03/03/2025 14:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17371127"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0303202524C325S FCEB"|"Equipment Blank"|"03/03/2025 14:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17371131"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0303202524C325S FCEB"|"Equipment Blank"|"03/03/2025 14:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17371128"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|"[J(M1)] Estimated Value. Matrix spike recovery exceeded QC limits.  Batch accepted based on laboratory control sample (LCS) recovery."|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0303202524C325S FCEB"|"Equipment Blank"|"03/03/2025 14:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17371135"|"Nitrogen- Total Kjeldahl"|"0.2"|""|"mg/L"|"0.2"|"0.5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0303202524C325S FCEB"|"Equipment Blank"|"03/03/2025 14:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17371137"|"Phosphorus- Total"|"0.0028"|""|"mg/L"|"0.0028"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371058"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371060"|"Chlorophyll a- corrected"|"17.9"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371056"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371054"|"Turbidity"|"6.7"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371055"|"Nitrogen- Total Kjeldahl"|"1"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371059"|"Nitrate-Nitrite (N)"|"0.032"|""|"mg/L"|"0.015"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"12A"|""|"26 45 31.43"|""|"-80 5 17.59"|"3242"|"0303202512AC3252"|"Sample"|"03/03/2025 10:31:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17371057"|"Phosphorus- Total"|"0.068"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395317"|"Orthophosphate (P)"|"0.04"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395318"|"Nitrate-Nitrite (N)"|"0.16"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395316"|"Phosphorus- Total"|"0.14"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395314"|"Nitrogen- Total Kjeldahl"|"1.3"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395315"|"Ammonia (N)"|"0.042"|""|"mg/L"|"0.035"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395319"|"Chlorophyll a- corrected"|"3.1"|""|"ug/L"|"2"|"10"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"0305202539BC525S"|"Sample"|"03/05/2025 10:17:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17395313"|"Turbidity"|"28"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806491"|"Nitrate-Nitrite (N)"|"0.092"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806492"|"Orthophosphate (P)"|"0.03"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806495"|"Nitrogen- Total Kjeldahl"|"0.5"|""|"mg/L"|"0.2"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806493"|"Turbidity"|"2"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806496"|"Ammonia (N)"|"0.053"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806497"|"Chlorophyll a- corrected"|"5.3"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"1106202418DK624S"|"Sample"|"11/06/2024 11:22:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"16806490"|"Phosphorus- Total"|"0.046"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1218202411L1824S11"|"Field"|"12/18/2024 11:01:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17061643"|"Salinity"|"33.63"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1218202411L1824S11"|"Field"|"12/18/2024 11:01:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17061639"|"Dissolved Oxygen"|"6.63"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1218202411L1824S11"|"Field"|"12/18/2024 11:01:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17061644"|"Temperature, Water"|"23.1"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"1218202411L1824S11"|"Field"|"12/18/2024 11:01:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"17061641"|"pH"|"7.64"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1218202413L182HFCEB"|"Equipment Blank"|"12/18/2024 12:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17061636"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1218202413L182HFCEB"|"Equipment Blank"|"12/18/2024 12:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17061629"|"Nitrogen- Total Kjeldahl"|"0.2"|""|"mg/L"|"0.2"|"0.5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1218202413L182HFCEB"|"Equipment Blank"|"12/18/2024 12:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17061633"|"Phosphorus- Total"|"0.0028"|""|"mg/L"|"0.0028"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"1218202413L182HFCEB"|"Equipment Blank"|"12/18/2024 12:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"17061634"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
